Recording ID,Database,Subspecies_Friis,Latitude,Longitude,Date,Month,Year,Time
432600,XC,hyemalis,62.5764,-138.1381,6/14/17,6,2017,400
444869,XC,oreganus,39.6413,-120.6066,6/13/14,6,2014,1050
445568,XC,hyemalis,58.4628,-104.4353,6/25/18,6,2018,411
467319,XC,aikeni,43.8461,-103.5607,8/23/17,8,2017,630
468116,XC,oreganus,47.6926,-122.2936,4/21/19,4,2019,1900
475740,XC,oreganus,48.4579,-123.3237,5/18/19,5,2019,810
476732,XC,oreganus,48.4579,-123.3237,5/25/19,5,2019,630
479476,XC,hyemalis,42.3306,-76.3351,6/7/19,6,2019,830
481068,XC,caniceps,39.3346,-117.1631,6/11/19,6,2019,900
481214,XC,oreganus,36.4728,-121.1873,5/22/19,5,2019,830
483708,XC,oreganus,38.7985,-120.3483,6/24/19,6,2019,729
487483,XC,oreganus,49.9993,-122.993,7/14/19,7,2019,430
487484,XC,oreganus,49.9993,-122.993,7/14/19,7,2019,430
494258,XC,dorsalis,34.429,-111.333,8/24/19,8,2019,650
497023,XC,hyemalis,58.4623,-104.4294,6/25/18,6,2018,411
510802,XC,hyemalis,40.616,-74.3499,12/7/19,12,2019,700
516117,ML,mearnsi,44.17,-107.252,7/13/15,7,2015,520
516126,ML,mearnsi,44.17,-107.252,7/13/15,7,2015,642
516134,ML,mearnsi,44.181,-107.259,7/14/15,7,2015,510
516135,ML,mearnsi,44.181,-107.259,7/14/15,7,2015,515
516464,ML,caniceps,41.358,-106.235,7/25/13,7,2013,525
516479,ML,caniceps,41.358,-106.235,7/27/13,7,2013,530
516671,ML,hyemalis,61.1466,-149.678,5/10/15,5,2015,1146
528022,ML,oreganus,38.109,-122.871,6/12/17,6,2017,640
528043,ML,oreganus,38.548,-122.534,6/15/17,6,2017,553
528047,ML,oreganus,38.744,-119.578,6/17/17,6,2017,535
535123,XC,hyemalis,67.13968,-150.87558,6/8/18,6,2018,1804
535124,XC,hyemalis,67.13968,-150.87558,6/10/18,6,2018,751
535125,XC,hyemalis,67.12463,-154.33174,6/12/14,6,2014,223
535126,XC,hyemalis,67.12463,-154.33174,6/15/14,6,2014,1341
535127,XC,hyemalis,67.12463,-154.33174,6/16/14,6,2014,225
535128,XC,hyemalis,67.12463,-154.33174,6/16/14,6,2014,321
535129,XC,hyemalis,67.12463,-154.33174,6/16/14,6,2014,815
535130,XC,hyemalis,67.12463,-154.33174,6/16/14,6,2014,2030
535131,XC,hyemalis,67.12463,-154.33174,6/20/14,6,2014,1355
535132,XC,hyemalis,66.94509,-155.63939,6/15/14,6,2014,2002
535133,XC,hyemalis,66.94509,-155.63939,6/18/14,6,2014,1823
535134,XC,hyemalis,66.9688,-154.70372,6/12/14,6,2014,1045
535135,XC,hyemalis,66.9688,-154.70372,6/22/14,6,2014,1945
535136,XC,hyemalis,67.20123,-154.53601,7/2/14,7,2014,405
535137,XC,hyemalis,67.20123,-154.53601,7/2/14,7,2014,405
535138,XC,hyemalis,67.20123,-154.53601,7/3/14,7,2014,2219
535140,XC,hyemalis,67.20123,-154.53601,7/21/14,7,2014,1044
535141,XC,hyemalis,58.60343,-155.84497,8/23/16,8,2016,901
537140,XC,hyemalis,42.1287,-71.3679,3/22/20,3,2020,900
538591,XC,caniceps,40.394,-105.6725,7/16/18,7,2018,1000
539422,XC,oreganus,47.6747,-122.2536,5/5/19,5,2019,700
539451,ML,hyemalis,39.5752,-78.0568,3/19/18,3,2018,1318
539596,ML,hyemalis,39.5752,-78.0568,3/31/18,3,2018,740
539603,ML,hyemalis,39.5752,-78.0568,4/1/18,4,2018,838
539610,ML,hyemalis,39.5752,-78.0568,4/8/18,4,2018,833
539616,ML,hyemalis,39.5752,-78.0568,4/10/18,4,2018,746
539776,ML,oreganus,39.6413,-120.6088,6/14/18,6,2018,549
539777,ML,oreganus,39.6413,-120.6088,6/14/18,6,2018,557
539784,ML,oreganus,39.6192,-120.2688,6/15/18,6,2018,648
542391,XC,hyemalis,40.2032,-74.9392,3/25/20,3,2020,910
550080,XC,oreganus,47.7022,-122.3088,4/19/20,4,2020,631
553317,XC,dorsalis,35.0913,-113.8886,5/1/20,5,2020,800
553357,XC,dorsalis,35.0913,-113.8886,5/1/20,5,2020,930
554463,XC,caniceps,36.4216,-112.0769,6/14/14,6,2014,850
554504,XC,caniceps,36.4216,-112.0769,6/14/14,6,2014,1400
563632,XC,dorsalis,34.1093,-109.5763,5/30/20,5,2020,1338
563730,XC,hyemalis,42.3998,-76.2452,5/30/20,5,2020,700
563732,XC,hyemalis,42.3998,-76.2452,5/30/20,5,2020,700
567901,XC,hyemalis,42.3149,-76.4951,6/5/20,6,2020,730
567924,XC,hyemalis,42.3398,-76.6765,6/6/20,6,2020,730
569535,XC,hyemalis,48.5025,-54.2005,5/18/10,5,2010,1022
570869,XC,oreganus,36.9935,-121.9895,6/4/20,6,2020,1954
571052,XC,caniceps,39.0108,-114.3025,6/7/18,6,2018,1744
571053,XC,caniceps,39.0108,-114.3025,6/8/18,6,2018,501
571054,XC,caniceps,39.0058,-114.3098,6/8/18,6,2018,854
571055,XC,caniceps,39.0058,-114.3098,6/8/18,6,2018,806
571056,XC,caniceps,40.6894,-110.9078,6/16/18,6,2018,1048
571057,XC,caniceps,40.5788,-111.0498,6/17/18,6,2018,452
571058,XC,caniceps,40.603,-115.3771,6/11/18,6,2018,923
571059,XC,caniceps,40.603,-115.3771,6/11/18,6,2018,827
571062,XC,dorsalis,35.1592,-111.6557,6/19/18,6,2018,753
571074,XC,oreganus,32.8547,-116.4201,6/15/20,6,2020,518
572846,XC,oreganus,39.3025,-119.833,6/30/20,6,2020,800
577486,XC,dorsalis,35.4018,-111.7567,7/18/20,7,2020,819
578504,XC,oreganus,41.6896,-118.743,7/12/20,7,2020,700
582530,XC,oreganus,47.7564,-123.0944,7/14/20,7,2020,1122
598456,XC,oreganus,49.0561,-119.5552,4/9/01,4,2001,800
600767,XC,hyemalis,42.7134,-71.6445,4/16/20,4,2020,930
600769,XC,hyemalis,42.8499,-71.8871,7/5/20,7,2020,900
600770,XC,hyemalis,42.8628,-72.0967,7/8/20,7,2020,830
600771,XC,hyemalis,42.7463,-71.7074,4/20/20,4,2020,1100
605843,XC,dorsalis,33.5749,-109.3347,5/27/20,5,2020,1651
605844,XC,dorsalis,33.5749,-109.3347,5/28/20,5,2020,442
605845,XC,dorsalis,33.5749,-109.3347,5/28/20,5,2020,559
605846,XC,dorsalis,33.639,-109.3221,5/28/20,5,2020,1118
611019,XC,oreganus,47.6747,-122.2536,5/9/20,5,2020,741
612862,XC,caniceps,40.5114,-106.0103,5/4/20,5,2020,1552
628046,XC,dorsalis,32.7584,-105.7276,6/18/20,6,2020,1827
628047,XC,dorsalis,32.7584,-105.7276,6/19/20,6,2020,531
628049,XC,dorsalis,32.7584,-105.7276,6/19/20,6,2020,553
628050,XC,dorsalis,32.7584,-105.7276,6/19/20,6,2020,617
628051,XC,dorsalis,32.7584,-105.7276,6/19/20,6,2020,707
628052,XC,dorsalis,32.7584,-105.7276,6/18/20,6,2020,1934
628054,XC,dorsalis,32.7234,-105.7136,6/18/20,6,2020,1039
628055,XC,dorsalis,32.7234,-105.7136,6/18/20,6,2020,555
628059,XC,dorsalis,33.639,-109.3221,5/30/19,5,2019,503
628060,XC,dorsalis,33.5212,-109.307,5/31/19,5,2019,938
629681,XC,hyemalis,40.451,-73.996,3/12/21,3,2021,700
629933,XC,oreganus,45.7017,-123.9284,3/18/21,3,2021,822
632617,XC,hyemalis,40.6175,-75.3697,3/27/21,3,2021,1711
634303,XC,hyemalis,40.125,-75.0701,3/25/21,3,2021,700
636026,XC,hyemalis,40.6082,-74.2776,4/5/21,4,2021,700
636426,XC,hyemalis,43.6701,-79.4243,4/10/19,4,2019,700
638299,XC,hyemalis,42.7134,-71.6445,3/27/21,3,2021,930
638300,XC,hyemalis,42.7134,-71.6445,3/21/21,3,2021,1030
648078,XC,oreganus,48.4147,-123.3264,5/13/21,5,2021,700
649306,XC,oreganus,48.4893,-123.4469,5/16/21,5,2021,1530
652402,XC,hyemalis,47.5333,-52.6961,5/27/21,5,2021,1130
653062,XC,oreganus,43.1656,-124.01,5/30/21,5,2021,1102
653063,XC,oreganus,43.1656,-124.01,5/30/21,5,2021,1103
657207,XC,oreganus,45.5575,-122.6912,4/26/20,4,2020,942
657208,XC,oreganus,45.5575,-122.6912,4/26/20,4,2020,941
660255,XC,oreganus,41.5623,-120.2538,6/24/21,6,2021,430
660594,XC,hyemalis,46.882,-96.7745,4/4/21,4,2021,800
662858,XC,oreganus,39.0853,-119.8886,7/6/21,7,2021,600
663743,XC,oreganus,47.6776,-122.2914,6/2/21,6,2021,827
663780,XC,oreganus,45.5932,-122.7506,7/18/21,7,2021,1330
667170,XC,oreganus,39.0853,-119.8886,7/7/21,7,2021,530
669690,XC,oreganus,37.8218,-122.1327,8/21/21,8,2021,1130
20660551,ML,dorsalis,31.9331228,-104.8464882,6/6/15,6,2015,0
22260381,ML,hyemalis,42.7757,-76.2673,5/16/09,5,2009,1045
23537251,ML,hyemalis,42.7238,-76.9297,6/29/14,6,2014,0
25398561,ML,hyemalis,42.4697,-76.4543,3/6/16,3,2016,0
25458971,ML,hyemalis,44.3266,-78.3299,3/8/16,3,2016,737
25494291,ML,hyemalis,42.46984,-76.44996,3/9/16,3,2016,753
25925751,ML,oreganus,36.481,-121.7281,3/20/16,3,2016,650
26597051,ML,hyemalis,42.3432808,-76.268302,4/2/16,4,2016,640
27063771,ML,hyemalis,42.4259,-76.3358,4/14/16,4,2016,723
27064181,ML,hyemalis,42.4259,-76.3358,4/14/16,4,2016,723
27146261,ML,hyemalis,42.4259,-76.3358,4/16/16,4,2016,702
27344101,ML,hyemalis,42.353,-76.6787,4/17/16,4,2016,1004
27442121,ML,hyemalis,42.4696,-76.4503,4/20/16,4,2016,1733
27610881,ML,hyemalis,42.3787902,-76.986772,4/24/16,4,2016,1146
27610931,ML,hyemalis,42.3788,-76.9868,4/24/16,4,2016,1146
27611071,ML,hyemalis,42.3857,-77.0219,4/24/16,4,2016,1437
27611141,ML,hyemalis,42.3859,-77.0187,4/24/16,4,2016,1447
27744181,ML,hyemalis,42.328,-77.0809,4/17/16,4,2016,707
27745401,ML,hyemalis,42.4471,-76.8175,4/21/16,4,2016,644
27745521,ML,hyemalis,42.4494726,-76.816472,4/21/16,4,2016,711
28033581,ML,hyemalis,42.3338153,-76.340067,4/29/16,4,2016,803
28033611,ML,hyemalis,42.3338,-76.3401,4/29/16,4,2016,803
28253801,ML,hyemalis,42.3971,-75.9642,5/6/16,5,2016,1659
29211301,ML,hyemalis,42.4371,-76.3055,5/21/16,5,2016,759
29488741,ML,hyemalis,44.3094,-73.9368,5/22/16,5,2016,716
29666181,ML,hyemalis,42.7729,-75.9986,5/30/16,5,2016,833
29697251,ML,hyemalis,42.3432727,-76.299486,5/28/16,5,2016,650
29804251,ML,hyemalis,44.5282,-72.8161,5/31/12,5,2012,415
29804261,ML,hyemalis,44.5282,-72.8161,5/31/12,5,2012,415
29804331,ML,hyemalis,44.5282,-72.8161,5/31/12,5,2012,415
29915971,ML,hyemalis,36.914148,-82.893945,6/6/16,6,2016,759
29946891,ML,hyemalis,44.3781,-73.8808,5/28/12,5,2012,500
30321651,ML,hyemalis,36.6662,-83.5305,7/8/13,7,2013,910
30565061,ML,oreganus,51.68589,-120.01772,6/25/16,6,2016,948
30877701,ML,hyemalis,44.2036,-71.4125,6/28/16,6,2016,840
30895211,ML,oreganus,39.698,-120.45,6/13/16,6,2016,558
30926401,ML,hyemalis,42.4712,-76.4592,7/1/16,7,2016,925
30946091,ML,hyemalis,42.3954,-76.7769,7/5/16,7,2016,645
31021001,ML,hyemalis,42.4371,-76.3055,7/8/16,7,2016,620
31021011,ML,hyemalis,42.4371,-76.3055,7/8/16,7,2016,620
31258681,ML,hyemalis,42.6111,-75.9805,7/13/16,7,2016,711
31258771,ML,hyemalis,42.6111275,-75.980501,7/13/16,7,2016,711
31407081,ML,hyemalis,42.6665,-76.3178,7/16/16,7,2016,829
31407681,ML,hyemalis,41.4990237,-75.539669,7/19/16,7,2016,920
31509511,ML,hyemalis,43.4078963,-72.749385,6/8/16,6,2016,853
31599361,ML,hyemalis,44.0165,-73.9182,7/1/16,7,2016,831
31605171,ML,hyemalis,44.3094,-73.9368,7/11/16,7,2016,931
31844761,ML,hyemalis,35.7649006,-82.2697449,7/31/16,7,2016,0
33745171,ML,oreganus,48.0059,-114.034,7/4/11,7,2011,523
38035931,ML,hyemalis,40.5319,-79.7945,10/23/16,10,2016,744
39168421,ML,hyemalis,42.4922,-83.379,11/6/16,11,2016,959
39224211,ML,hyemalis,35.9981,-78.5148,11/6/16,11,2016,800
40090431,ML,oreganus,38.564,-121.442,11/16/16,11,2016,719
41659761,ML,oreganus,47.6101,-122.324,4/14/16,4,2016,609
43980451,ML,hyemalis,42.3338,-76.3401,7/16/16,7,2016,604
47853201,ML,oreganus,32.8629,-116.462,2/8/17,2,2017,700
47853301,ML,oreganus,32.8629,-116.462,2/8/17,2,2017,700
48091221,ML,mearnsi,39.577396,-105.1634744,2/11/17,2,2017,0
48237521,ML,hyemalis,55.5055,-114.039,6/10/16,6,2016,545
48237981,ML,oreganus,51.0097,-118.223,5/19/11,5,2011,0
48762441,ML,hyemalis,43.0859,-72.9255,6/21/06,6,2006,515
49035841,ML,hyemalis,55.505543,-114.03928,6/11/16,6,2016,610
49193871,ML,oreganus,40.1069294,-105.20539,2/19/17,2,2017,756
49680371,ML,oreganus,39.6194,-120.276,6/2/09,6,2009,600
49788691,ML,hyemalis,38.6217,-77.7228,3/1/17,3,2017,1014
49928861,ML,oreganus,41.5012,-89.985,3/3/17,3,2017,549
50371711,ML,mearnsi,39.577396,-105.16347,3/3/17,3,2017,715
50375811,ML,mearnsi,39.577396,-105.16347,3/7/17,3,2017,830
51799891,ML,hyemalis,43.6556,-79.4763,3/20/17,3,2017,1405
51890661,ML,hyemalis,39.0132,-75.4835,3/21/17,3,2017,1353
52003881,ML,mearnsi,46.7644,-111.887,3/21/17,3,2017,1107
52389821,ML,hyemalis,40.0676,-75.72,3/26/17,3,2017,907
52709171,ML,hyemalis,42.9661464,-81.2579459,3/27/17,3,2017,0
52835391,ML,hyemalis,42.4796874,-76.450983,3/26/17,3,2017,1000
52866141,ML,hyemalis,45.3737,-75.7972,3/30/17,3,2017,1202
52944791,ML,oreganus,38.4554,-122.848,3/31/17,3,2017,630
52970141,ML,oreganus,45.487,-122.503,3/31/17,3,2017,926
53293951,ML,hyemalis,41.4132,-81.4597,4/3/17,4,2017,817
53901121,ML,hyemalis,39.8972894,-74.222263,4/9/17,4,2017,712
54139351,ML,hyemalis,41.3324,-81.411,4/10/17,4,2017,914
54293531,ML,hyemalis,42.4677,-76.4561,4/12/17,4,2017,1910
54396921,ML,hyemalis,43.4765,-72.6955,4/13/17,4,2017,1000
54567281,ML,oreganus,42.6166545,-123.08247,4/3/17,4,2017,1119
54608211,ML,oreganus,35.4272,-120.749,4/13/17,4,2017,905
54615451,ML,hyemalis,43.812,-73.4951,4/13/17,4,2017,640
54633091,ML,hyemalis,43.812,-73.4951,4/8/17,4,2017,847
54802021,ML,hyemalis,43.0677,-89.4847,4/17/17,4,2017,703
54840221,ML,hyemalis,42.3217,-76.4747,4/9/17,4,2017,619
55461131,ML,hyemalis,42.4259,-76.3358,4/23/17,4,2017,645
55596051,ML,hyemalis,42.1668866,-76.160842,4/23/17,4,2017,1404
56374141,ML,oreganus,48.0939,-122.7226,4/26/17,4,2017,913
56608441,ML,oreganus,47.6815336,-122.25055,4/17/17,4,2017,650
57123641,ML,oreganus,33.6329872,-117.80554,5/5/17,5,2017,1103
57536441,ML,hyemalis,42.4259,-76.3358,4/23/17,4,2017,645
57619721,ML,hyemalis,42.4546,-72.7858,5/11/17,5,2017,600
57706471,ML,oreganus,51.68589,-120.01772,5/11/17,5,2017,0
57740811,ML,hyemalis,40.8884,-78.0236,5/12/17,5,2017,708
57752941,ML,hyemalis,42.4259195,-76.335754,4/23/17,4,2017,645
58169481,ML,oreganus,51.684564,-120.01571,5/14/17,5,2017,1100
58429481,ML,hyemalis,43.7906,-65.831,5/17/17,5,2017,739
58914491,ML,caniceps,39.504,-105.2601,5/15/17,5,2017,0
59067121,ML,hyemalis,35.7588,-82.3353,5/14/17,5,2017,755
59463741,ML,hyemalis,35.4028,-82.7565,5/27/17,5,2017,1100
59567661,ML,hyemalis,43.871,-72.8393,5/28/17,5,2017,750
59873141,ML,hyemalis,42.4371,-76.3057,5/31/17,5,2017,536
60016411,ML,hyemalis,42.3465,-76.7309,6/2/17,6,2017,525
60154961,ML,hyemalis,44.3649595,-83.5638373,5/27/17,5,2017,0
60155461,ML,hyemalis,44.3649595,-83.5638373,5/27/17,5,2017,0
60323491,ML,hyemalis,45.3543,-75.5919,6/5/17,6,2017,1112
60388191,ML,hyemalis,42.24,-72.6513,6/6/17,6,2017,535
60838871,ML,hyemalis,41.479559,-77.514484,6/11/17,6,2017,901
60986901,ML,hyemalis,40.7651,-77.4629,6/13/17,6,2017,517
61003551,ML,hyemalis,42.3338,-76.3401,6/13/17,6,2017,537
61005561,ML,hyemalis,42.3338,-76.3401,6/13/17,6,2017,537
61074481,ML,hyemalis,42.3338153,-76.340067,6/13/17,6,2017,537
61076581,ML,hyemalis,42.3217,-76.4747,6/14/17,6,2017,535
61076601,ML,hyemalis,42.3217195,-76.474669,6/14/17,6,2017,535
61079051,ML,hyemalis,42.3217,-76.4747,6/14/17,6,2017,535
61105261,ML,hyemalis,42.3217,-76.4747,6/14/17,6,2017,535
61105811,ML,oreganus,37.793,-122.4556,6/6/17,6,2017,524
61105961,ML,hyemalis,42.3217,-76.4747,6/14/17,6,2017,535
61155041,ML,hyemalis,42.3217195,-76.474669,6/14/17,6,2017,535
61155141,ML,hyemalis,42.3338,-76.3401,6/15/17,6,2017,553
61164881,ML,hyemalis,42.3338,-76.3401,6/15/17,6,2017,553
61168131,ML,hyemalis,42.3473,-76.3669,6/15/17,6,2017,556
61168961,ML,hyemalis,42.3473,-76.3669,6/15/17,6,2017,556
61170861,ML,hyemalis,42.3338153,-76.340067,6/15/17,6,2017,553
61208211,ML,hyemalis,42.3473,-76.3669,6/15/17,6,2017,556
61241721,ML,hyemalis,42.3473,-76.3669,6/15/17,6,2017,0
61249051,ML,hyemalis,42.4523,-76.4898,6/16/17,6,2017,1135
61573571,ML,caniceps,39.5676292,-105.18298,6/20/17,6,2017,907
61834721,ML,oreganus,51.6859,-120.0177,6/18/17,6,2017,1643
61914231,ML,hyemalis,42.24,-72.6513,6/25/17,6,2017,621
61914261,ML,hyemalis,42.24,-72.6513,6/25/17,6,2017,621
61914291,ML,hyemalis,42.24,-72.6513,6/25/17,6,2017,621
62026431,ML,caniceps,40.6557,-111.634,6/26/17,6,2017,1750
62065431,ML,hyemalis,42.4370524,-76.30545,6/26/17,6,2017,805
62099191,ML,hyemalis,44.3649595,-83.563837,6/27/17,6,2017,1125
62380891,ML,hyemalis,42.3217,-76.4747,6/14/17,6,2017,535
62590001,ML,hyemalis,42.535,-76.3148,7/4/17,7,2017,743
62694621,ML,oreganus,33.3406392,-116.90157,6/7/17,6,2017,1319
62705011,ML,hyemalis,44.3649595,-83.563837,7/5/17,7,2017,1127
62705151,ML,hyemalis,44.3649595,-83.563837,7/5/17,7,2017,1127
62806641,ML,hyemalis,47.6201,-70.1442,7/1/17,7,2017,900
62904041,ML,hyemalis,44.6378,-84.3134,5/2/16,5,2016,1100
63013311,ML,caniceps,40.0775,-105.5733,7/9/17,7,2017,0
63042251,ML,hyemalis,38.4572,-78.4626,5/9/17,5,2017,1200
63046511,ML,hyemalis,38.531,-78.4407,5/9/17,5,2017,810
63110671,ML,hyemalis,42.4371,-76.3055,7/7/17,7,2017,908
63126921,ML,hyemalis,35.4998102,-82.63916,4/8/17,4,2017,1925
63132981,ML,caniceps,40.5727,-111.6194,7/6/17,7,2017,0
63185401,ML,hyemalis,37.1255,-81.1676,6/17/17,6,2017,840
63185741,ML,hyemalis,37.0566,-81.3733,6/20/17,6,2017,1110
63499221,ML,hyemalis,43.871,-72.8393,7/16/17,7,2017,536
63822971,ML,oreganus,45.5447039,-123.38259,7/7/17,7,2017,1052
63838041,ML,hyemalis,42.4371,-76.3055,7/7/17,7,2017,644
63880601,ML,hyemalis,43.0938,-78.0247,5/20/17,5,2017,603
64232561,ML,hyemalis,61.2008,-149.844,6/24/17,6,2017,1923
64248611,ML,hyemalis,43.8762,-73.6214,7/22/17,7,2017,718
64248641,ML,hyemalis,43.8762,-73.6214,7/22/17,7,2017,718
64248701,ML,hyemalis,43.8762,-73.6214,7/22/17,7,2017,718
64368171,ML,caniceps,39.855996,-105.44492,7/25/17,7,2017,528
64820081,ML,hyemalis,61.3091,-149.778,5/13/16,5,2016,824
64821071,ML,hyemalis,61.2861,-149.7,5/14/16,5,2016,711
64853671,ML,hyemalis,45.3782,-69.4297,7/23/17,7,2017,800
65154251,ML,oreganus,33.343,-116.878,3/16/12,3,2012,700
65166991,ML,caniceps,42.1714,-114.2794,7/10/17,7,2017,0
65439911,ML,oreganus,39.6421988,-120.505,6/1/01,6,2001,500
65535111,ML,oreganus,39.6547,-120.6055,5/29/01,5,2001,515
65635051,ML,mearnsi,43.9059306,-110.55549,7/23/17,7,2017,0
66043701,ML,mearnsi,43.8892,-110.531,7/23/17,7,2017,1208
66613111,ML,oreganus,32.5543,-117.086,4/27/13,4,2013,815
66622601,ML,oreganus,47.7588528,-114.26861,7/30/17,7,2017,450
67367951,ML,oreganus,39.698,-120.45,6/13/08,6,2008,900
67374371,ML,oreganus,39.6546667,-120.5995,6/4/14,6,2014,600
67462331,ML,oreganus,39.6169,-120.489,6/6/05,6,2005,600
67531611,ML,aikeni,43.8463267,-103.55969,8/23/17,8,2017,555
67636241,ML,oreganus,37.9817,-122.6201,7/9/07,7,2007,800
67963361,ML,caniceps,35.6564,-105.7589,7/17/17,7,2017,0
67963791,ML,caniceps,35.6564,-105.7589,7/17/17,7,2017,0
67992021,ML,oreganus,38.0311,-122.7336,4/28/12,4,2012,700
68400821,ML,oreganus,32.9832,-116.57,3/15/12,3,2012,1300
69138931,ML,dorsalis,33.8573748,-109.27598,5/27/17,5,2017,1805
70933691,ML,hyemalis,37.5076,-79.5236,5/9/14,5,2014,500
71773851,ML,hyemalis,37.5076,-79.5236,5/14/13,5,2013,500
71773861,ML,hyemalis,37.5076,-79.5236,5/14/13,5,2013,500
72187701,ML,hyemalis,42.3525,-76.6847,5/15/04,5,2004,515
74543661,ML,hyemalis,39.9104,-85.9891,11/8/17,11,2017,836
75254271,ML,oreganus,39.6421988,-120.505,6/8/15,6,2015,510
75262191,ML,oreganus,39.6422,-120.505,6/9/15,6,2015,530
75262561,ML,oreganus,39.6422,-120.505,6/9/15,6,2015,530
75262731,ML,oreganus,39.6422,-120.505,6/9/15,6,2015,530
75262991,ML,oreganus,39.6422,-120.505,6/9/15,6,2015,530
75285041,ML,oreganus,39.6403,-120.6102,6/12/15,6,2015,515
75286001,ML,oreganus,39.6403,-120.6102,6/13/15,6,2015,445
78237101,ML,hyemalis,46.4998,-63.4077,5/16/15,5,2015,703
79025491,ML,mearnsi,46.0109,-112.8182,6/17/13,6,2013,540
79032131,ML,hyemalis,61.1453,-151.0779,5/1/15,5,2015,918
79703931,ML,hyemalis,66.2573,-146.088,5/30/17,5,2017,211
79705631,ML,hyemalis,66.2621,-146.1,5/30/17,5,2017,335
79710491,ML,hyemalis,64.7567,-157.002,6/27/17,6,2017,1629
79753201,ML,hyemalis,64.8275,-157.916,7/1/17,7,2017,1608
79753661,ML,hyemalis,64.6421,-158.18,7/2/17,7,2017,1336
80472671,ML,hyemalis,61.2455,-149.649,5/16/17,5,2017,845
80545841,ML,hyemalis,61.3322,-149.653,5/20/17,5,2017,853
80546051,ML,hyemalis,61.3322,-149.653,5/20/17,5,2017,924
84710781,ML,oreganus,34.4200447,-119.65594,2/4/18,2,2018,946
85160141,ML,mearnsi,46.5828,-112.024,2/6/18,2,2018,835
85286591,ML,hyemalis,42.4370524,-76.30545,7/7/17,7,2017,908
85665391,ML,oreganus,45.525,-122.717,2/12/18,2,2018,732
86913551,ML,hyemalis,43.2352297,-77.2896552,2/21/18,2,2018,0
87937501,ML,hyemalis,42.4259,-76.3358,2/28/18,2,2018,633
87937531,ML,hyemalis,42.4259,-76.3358,2/28/18,2,2018,633
87937541,ML,hyemalis,42.4259,-76.3358,2/28/18,2,2018,633
88712291,ML,oreganus,37.7774,-122.148,3/5/18,3,2018,1000
88873411,ML,hyemalis,41.2456,-80.4806,3/7/18,3,2018,1010
89073671,ML,oreganus,48.5098,-123.363,3/9/18,3,2018,620
89281291,ML,oreganus,38.422,-122.619,3/10/18,3,2018,1008
89289241,ML,hyemalis,40.7692,-74.4561,3/11/18,3,2018,1040
89322851,ML,oreganus,37.7479,-122.443,3/11/18,3,2018,835
89390891,ML,oreganus,48.5202,-123.418,3/11/18,3,2018,1056
89651381,ML,oreganus,44.5411548,-123.36187,3/13/18,3,2018,1016
89755961,ML,oreganus,44.0601,-121.2832,3/14/18,3,2018,1002
89883341,ML,caniceps,40.6257,-105.044,3/12/18,3,2018,1000
90143021,ML,oreganus,48.3396,-123.672,3/17/18,3,2018,900
90201521,ML,oreganus,49.7386,-125.318,3/16/18,3,2018,916
90326201,ML,caniceps,38.2564,-104.737,3/18/18,3,2018,741
90457181,ML,oreganus,54.5738,-128.649,3/16/18,3,2018,1031
90484051,ML,hyemalis,45.3567,-72.2618,3/19/18,3,2018,800
90930051,ML,oreganus,34.1731808,-118.23001,3/14/18,3,2018,1047
90968841,ML,hyemalis,44.3388,-68.0465,6/13/17,6,2017,700
91124091,ML,hyemalis,34.7133,-86.5486,3/24/18,3,2018,1158
91359911,ML,hyemalis,42.438,-76.398,3/24/18,3,2018,833
91533281,ML,hyemalis,45.3565,-72.2602,3/25/18,3,2018,700
91533351,ML,hyemalis,45.3565,-72.2602,3/25/18,3,2018,700
91616551,ML,hyemalis,48.969,-65.992,7/20/17,7,2017,445
91835111,ML,oreganus,36.4777,-121.1852,3/28/18,3,2018,1154
92014061,ML,hyemalis,44.2461,-77.4345,3/30/18,3,2018,730
92014071,ML,hyemalis,44.2461,-77.4345,3/30/18,3,2018,730
92078331,ML,hyemalis,45.3771,-73.982,3/30/18,3,2018,1830
92179811,ML,hyemalis,42.7228,-73.4349,3/31/18,3,2018,746
92179831,ML,hyemalis,42.7228,-73.4349,3/31/18,3,2018,746
92179881,ML,hyemalis,42.7228,-73.4349,3/31/18,3,2018,746
92305901,ML,oreganus,47.6582,-122.406,3/29/18,3,2018,1055
92421521,ML,hyemalis,41.146,-87.8867,4/1/18,4,2018,1530
92425951,ML,oreganus,37.5286,-121.893,4/1/18,4,2018,815
92436361,ML,hyemalis,45.3543,-75.5919,3/31/18,3,2018,957
92438701,ML,hyemalis,44.6659,-70.1459,3/31/18,3,2018,1400
92606861,ML,hyemalis,42.3945267,-72.520795,4/2/18,4,2018,1617
92631681,ML,hyemalis,45.0676,-93.1234,3/17/18,3,2018,820
92879511,ML,oreganus,48.4926,-123.345,4/3/18,4,2018,900
93135271,ML,hyemalis,41.4039973,-93.080216,4/4/18,4,2018,1217
93370721,ML,oreganus,48.5202,-123.418,4/7/18,4,2018,1047
93405341,ML,hyemalis,43.0426,-81.1854,4/7/18,4,2018,1432
93464681,ML,hyemalis,43.6394605,-72.479467,4/8/18,4,2018,1100
93517501,ML,hyemalis,40.2401,-75.2564,4/8/18,4,2018,1032
93676301,ML,oreganus,45.5114597,-122.59403,3/26/18,3,2018,1522
93720961,ML,hyemalis,42.4259,-76.3358,4/9/18,4,2018,659
