FileName,ID_Num,avg_silence_duration.ms.,avg_syllable_duration.ms.,avg_sylls_freq_range.Hz.,avg_sylls_lower_freq.Hz.,avg_sylls_upper_freq.Hz.,bout_duration.ms.,largest_silence_duration.ms.,largest_syllable_duration.ms.,largest_sylls_freq_range.Hz.,max_sylls_freq.Hz.,mean_syllable_stereotypy,min_sylls_freq.Hz.,num_syllable_per_bout_duration.1.ms.,num_syllables,num_syllables_per_num_unique,num_unique_syllables,overall_sylls_freq_range.Hz.,sequential_repetition,smallest_silence_duration.ms.,smallest_syllable_duration.ms.,smallest_sylls_freq_range.Hz.,stdev_silence_duration.ms.,stdev_syllable_duration.ms.,stdev_syllable_stereotypy,stdev_sylls_freq_range.Hz.,syll_correlation_threshold,syllable_pattern,syllable_stereotypy,subspecies
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_250180921-bout-1.gzip,250180921,4.021699195,4.311967854,7.761186038,8.362368884,8.792357045,7.228690777,74.375,82.83333333,2432.748538,6736.842105,3.929797766,4163.74269,-4.830795564,2.397895273,11,0,2619.883041,1,37.625,65.91666667,2292.397661,10.161513,5.71858734,NA,45.92513765,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[50.89668359],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_250719541-bout-1.gzip,250719541,3.267665989,3.972647627,7.632964392,8.166823664,8.61984327,7.402832546,32.95833333,56.29166667,2479.532164,5754.385965,4.29273052,3321.637427,-4.358310108,3.044522438,5.25,1.386294361,2479.532164,0.85,18.375,48.125,888.8888889,3.13421157,1.989512433,NA,360.047256,53.5,"[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 20]",[73.16597715],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_250719541-bout-2.gzip,250719541,3.115073549,4.068171688,7.851956945,8.085420132,8.660559107,7.375986505,34.125,63.29166667,2760.233918,5988.304094,4.426122934,3134.502924,-4.380254206,2.995732274,20,0,2900.584795,1,17.20833333,56,2432.748538,3.299605498,1.813821609,NA,100.0810537,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[83.60663925],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_250719541-bout-3.gzip,250719541,3.211126578,4.02300519,7.814881336,8.096881575,8.650783062,7.370676596,28.58333333,58.625,2713.450292,5847.953216,4.392559501,3087.719298,-4.374944333,2.995732274,20,0,2807.017544,1,22.16666667,54.83333333,2245.614035,1.759356081,0.827531889,NA,113.0526455,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[80.84708254],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_250719561-bout-1.gzip,250719561,3.16024574,4.193733335,7.993668001,8.150309342,8.760893466,7.428630239,34.125,70.29166667,3087.719298,6456.140351,4.324029418,3415.204678,-4.484191285,2.944438979,19,0,3087.719298,1,18.66666667,56.875,2713.450292,3.766175625,3.31066856,NA,109.2204037,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.49220593],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_250719561-bout-2.gzip,250719561,3.140629748,4.204630428,8.004416348,8.147569273,8.7644187,7.483900369,31.5,69.70833333,3134.502924,6549.707602,4.400659944,3415.204678,-4.488168077,2.995732274,20,0,3181.28655,1,19.54166667,65.625,2900.584795,2.959841268,1.297834735,NA,58.78651344,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[81.50463943],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_250719561-bout-3.gzip,250719561,3.180654612,4.184891956,8.022346738,8.141743979,8.769731179,7.427243276,32.95833333,68.25,3134.502924,6502.923977,4.301609205,3415.204678,-4.482804334,2.944438979,19,0,3134.502924,1,19.83333333,55.41666667,2853.80117,3.419363176,2.716276401,NA,78.38201793,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[73.81848728],caniceps
/Users/sarahhourihan/Library/CloudStorage/Box-Box/Creanza Lab/Sarah_Nicole/1-19-2024_newMLsongs/1-19-2024_newbouts/SegSyllsOutput_20240122_T162021/SegSyllsOutput_250898451_bout1.gzip,250898451,4.003538114,4.582732841,7.44967149,7.994602726,8.441914944,7.061155678,59.5,252.875,4116.959064,6549.707602,4.331892306,2479.532164,-4.981714074,2.079441542,4,0.693147181,4116.959064,0.857142857,51.91666667,72.625,1309.94152,2.981229861,62.70198611,NA,969.4004628,53.5,"[0, 0, 0, 0, 0, 0, 0, 7]",[76.08813246],dorsalis
/Users/sarahhourihan/Library/CloudStorage/Box-Box/Creanza Lab/Sarah_Nicole/1-19-2024_newMLsongs/1-19-2024_newbouts/SegSyllsOutput_20240122_T162021/SegSyllsOutput_250898451_bout3.gzip,250898451,3.989112639,4.655150118,7.509094911,7.990932997,8.462067209,6.965945568,58.33333333,268.9166667,4304.093567,6690.05848,4.281019082,2432.748538,-5.020035387,1.945910149,3.5,0.693147181,4304.093567,0.833333333,51.04166667,72.91666667,1309.94152,2.450115738,72.27271205,NA,1097.505704,53.5,"[0, 0, 0, 0, 0, 0, 6]",[72.31409645],dorsalis
/Users/sarahhourihan/Library/CloudStorage/Box-Box/Creanza Lab/Sarah_Nicole/1-19-2024_newMLsongs/1-19-2024_newbouts/SegSyllsOutput_20240122_T162021/SegSyllsOutput_250898451_bout2.gzip,250898451,4.033502903,4.571106983,7.404446392,8.016066965,8.43938969,7.063404835,61.54166667,255.2083333,4070.175439,6549.707602,4.23097708,2526.315789,-4.983963227,2.079441542,4,0.693147181,4070.175439,0.857142857,52.79166667,66.5,1216.374269,3.002217545,64.21549988,NA,981.4809975,53.5,"[0, 0, 0, 0, 0, 0, 0, 7]",[68.7844072],dorsalis
/Users/sarahhourihan/Library/CloudStorage/Box-Box/Creanza Lab/Sarah_Nicole/1-19-2024_newMLsongs/1-19-2024_newbouts/SegSyllsOutput_20240122_T162021/SegSyllsOutput_250898981_bout2.gzip,250898981,3.201030465,4.596881965,7.936204421,8.011190228,8.66012326,7.512851581,30.47619048,113.3333333,3266.666667,6060.526316,4.209959228,2836.842105,-4.804801333,2.708050201,15,0,3266.666667,1,9.206349206,91.74603175,2664.912281,6.601351236,6.470274297,NA,148.4221586,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[67.35379363],dorsalis
/Users/sarahhourihan/Library/CloudStorage/Box-Box/Creanza Lab/Sarah_Nicole/1-19-2024_newMLsongs/1-19-2024_newbouts/SegSyllsOutput_20240122_T162021/SegSyllsOutput_250898981_bout3.gzip,250898981,3.283414346,4.571268634,7.902792332,8.044378598,8.661825026,7.43838353,32.38095238,106.6666667,2965.789474,6103.508772,4.205781642,3051.754386,-4.799326215,2.63905733,14,0,3094.736842,1,15.87301587,91.11111111,2578.947368,5.197049379,4.820558592,NA,101.8048353,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[67.07300426],dorsalis
/Users/sarahhourihan/Library/CloudStorage/Box-Box/Creanza Lab/Sarah_Nicole/1-19-2024_newMLsongs/1-19-2024_newbouts/SegSyllsOutput_20240122_T162021/SegSyllsOutput_250898981_bout1.gzip,250898981,3.220235445,4.592819092,7.940294406,8.008334443,8.660619908,7.513198202,33.65079365,108.8888889,2922.807018,6060.526316,4.120607671,2750.877193,-4.805148022,2.708050201,15,0,3352.631579,1,14.28571429,93.33333333,2750.877193,5.796260663,5.466887713,NA,60.05836565,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[61.59666142],dorsalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_251050261-bout-1.gzip,251050261,3.411681447,4.076124016,7.683790119,8.291447166,8.718607895,7.362565953,35,62.70833333,2292.397661,6222.222222,4.363165135,3929.824561,-4.472194173,2.890371758,18,0,2339.181287,1,26.83333333,55.41666667,2058.479532,1.952398966,1.892861547,NA,58.34943293,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[78.50522124],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_251050261-bout-2.gzip,251050261,3.330364583,4.10352299,7.710930428,8.284911195,8.724117551,7.355694349,37.625,65.33333333,2385.964912,6222.222222,4.370855114,3883.040936,-4.465322595,2.890371758,18,0,2385.964912,1,25.08333333,57.16666667,1918.128655,2.757822264,2.023544298,NA,103.7531792,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[79.11125195],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_251050261-bout-3.gzip,251050261,3.38692941,4.075814562,7.672815041,8.296240222,8.717863887,7.23417718,35.29166667,62.41666667,2198.830409,6175.438596,4.391124931,3976.608187,-4.461588418,2.772588722,16,0,2245.614035,1,28,54.54166667,2058.479532,2.058856209,1.91841519,NA,46.68605811,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[80.73118492],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_251468211-bout-1.gzip,251468211,3.729554918,4.098869457,7.774597735,8.398982433,8.821577113,7.233741894,59.04761905,68.88888889,2621.929825,7006.140351,4.047575233,4255.263158,-4.594684553,2.63905733,4.666666667,1.098612289,2793.859649,0.846153846,29.84126984,53.33333333,2192.105263,7.557238093,4.83838805,NA,115.0961484,53.5,"[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[57.2584502],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_251468211-bout-2.gzip,251468211,3.640783493,4.086991588,7.791623192,8.382743699,8.817037841,7.11618798,66.34920635,76.82539683,2578.947368,6920.175439,3.919477774,4255.263158,-4.551238595,2.564949357,3.25,1.386294361,2707.894737,0.5,17.46031746,40,2235.087719,15.16182109,9.979014229,4.943668702,108.716184,53.5,"[0, 1, 1, 3, 1, 1, 6, 3, 1, 1, 1, 1, 1]",[46.87842957 53.86983289],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_251468211-bout-3.gzip,251468211,3.792039749,4.04793252,7.813818449,8.360231547,8.810648043,7.228687897,77.77777778,68.25396825,2750.877193,6920.175439,4.028344968,4040.350877,-4.589630554,2.63905733,2.8,1.609437912,2922.807018,0.461538462,17.77777778,32.06349206,1246.491228,16.20052837,9.398206582,1.799523701,381.7440349,53.5,"[0, 1, 1, 1, 1, 1, 1, 7, 1, 9, 7, 7, 9, 13]",[56.9309057  54.11255411 57.46016417],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_251904481-bout-1.gzip,251904481,3.518056164,3.933587748,7.631993047,8.238886139,8.666560519,7.121585756,42.85714286,59.68253968,2278.070175,5888.596491,4.206426516,3524.561404,-4.413535548,2.708050201,7.5,0.693147181,2407.017544,0.928571429,23.17460317,36.50793651,644.7368421,5.646290027,5.906890927,NA,405.1701116,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[67.11627187],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_251904481-bout-2.gzip,251904481,3.347766838,4.022207034,7.694124828,8.210657029,8.671181915,6.972591375,37.46031746,60.31746032,2321.052632,5888.596491,4.339174064,3610.526316,-4.407642005,2.564949357,4.333333333,1.098612289,2321.052632,0.833333333,23.49206349,42.85714286,1762.280702,4.759900171,5.884938783,NA,153.4394805,53.5,"[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[76.64421],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_251904481-bout-3.gzip,251904481,3.679679757,3.847877453,7.631993047,8.249428405,8.673446921,7.06625025,56.50793651,53.33333333,2235.087719,5888.596491,4.341734589,3653.508772,-4.427192885,2.63905733,7,0.693147181,2278.070175,0.923076923,34.92063492,34.92063492,687.7192982,5.716998406,3.991246836,NA,399.3153278,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[76.84071082],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_252127681-bout-1.gzip,252127681,3.00983688,3.53262814,7.569653952,8.38604898,8.744670081,7.117340666,176.4583333,87.20833333,4350.877193,7906.432749,4.231571188,3602.339181,-3.981846454,3.135494216,5.75,1.386294361,4350.877193,0.772727273,5.541666667,22.45833333,795.3216374,39.26468366,16.43985971,8.073251836,794.1732444,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 19, 20, 19, 20]",[59.80158842 75.36372454 71.31054131],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_252127681-bout-2.gzip,252127681,2.85819286,3.524756675,7.810732406,8.38102353,8.822267007,7.184123591,156.0416667,87.20833333,4818.71345,8514.619883,4.365405477,3649.122807,-3.926027056,3.258096538,8.666666667,1.098612289,4912.280702,0.84,6.125,21.29166667,2011.695906,33.21323138,16.25210571,7.533312127,666.8342711,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 23, 22, 23]",[76.24871599 72.66483516 87.13033954],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_269494771-bout-2.gzip,269494771,3.209306374,3.797449101,7.049193924,8.176011638,8.447542209,7.216872632,34.92063492,53.01587302,1633.333333,4985.964912,3.925850637,3094.736842,-4.221140381,2.995732274,6.666666667,1.098612289,1934.210526,0.526315789,15.55555556,36.50793651,773.6842105,5.35830218,4.172965363,6.770483302,253.9432579,53.5,"[0, 1, 1, 3, 3, 3, 1, 1, 3, 1, 1, 3, 1, 3, 3, 3, 3, 1, 1, 1]",[55.48363841 45.9087291 ],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_272562971-bout-1.gzip,272562971,3.350269518,4.024550088,7.912585684,8.192331207,8.747954974,6.974985487,39.08333333,63.875,3134.502924,6643.274854,4.144883018,3555.555556,-4.410036144,2.564949357,4.333333333,1.098612289,3134.502924,0.75,22.75,41.41666667,1309.94152,4.796000181,6.020928525,2.088525299,588.8478566,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 12]",[61.6334283 64.5870491],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_272562971-bout-3.gzip,272562971,3.241690503,4.0506974,7.952888063,8.205898402,8.773304414,7.035818624,40.25,71.45833333,3087.719298,6643.274854,4.115886455,3602.339181,-4.396761299,2.63905733,4.666666667,1.098612289,3087.719298,0.846153846,14.875,38.5,2479.532164,9.390417048,10.12721895,NA,184.578652,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 13]",[61.30653564],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_278010071-bout-1.gzip,278010071,2.967996085,3.500393101,7.779806878,8.384385569,8.813319047,7.124880758,157.7916667,83.125,4210.526316,7859.649123,4.358826835,3695.906433,-3.946826947,3.17805383,6,1.386294361,4210.526316,0.782608696,4.958333333,19.25,1309.94152,37.51017603,15.44311244,6.97811827,590.050126,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 20, 21, 20, 21]",[70.72476404 79.20761671 84.56375839],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_278010071-bout-2.gzip,278010071,2.913153208,3.537803752,7.743545533,8.383262169,8.799828224,7.086842444,142.3333333,85.45833333,4444.444444,8000,4.325319095,3602.339181,-3.951348204,3.135494216,5.75,1.386294361,4444.444444,0.772727273,4.375,22.45833333,701.754386,34.59257019,16.45619347,8.662080272,735.3212199,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 19, 20, 19, 20]",[70.77210824 70.40725985 85.58951965],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_278010071-bout-3.gzip,278010071,2.441852842,3.463582317,7.744426978,8.376729248,8.795833749,6.894965504,100.0416667,83.70833333,3929.824561,7532.163743,4.245097188,3602.339181,-3.759471289,3.135494216,4.6,1.609437912,3976.608187,0.818181818,4.958333333,22.75,1169.590643,19.90767503,11.86903498,NA,492.0089377,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 20, 21, 22]",[69.76253987],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_294322891-bout-1.gzip,294322891,3.596442128,4.317370529,7.941993642,8.202135247,8.766972979,6.873853727,42.22222222,86.03174603,3696.491228,7307.017544,3.959371923,3395.614035,-4.676629131,2.197224577,4.5,0.693147181,3954.385965,0.75,26.98412698,62.53968254,2149.122807,6.354731156,7.950428708,NA,486.8183529,53.5,"[0, 0, 0, 3, 0, 0, 0, 0, 0]",[52.42438906],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_299382031-bout-2.gzip,299382031,2.884869681,3.974366136,7.443070806,8.394498529,8.714021207,7.195437351,51.42857143,79.04761905,3008.77193,6662.280702,4.067893375,3309.649123,-4.250998372,2.944438979,4.75,1.386294361,3395.614035,0.5,5.079365079,37.46031746,945.6140351,10.02605879,13.35104666,3.305996943,539.8710002,53.5,"[0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 14, 14, 14, 14, 18]",[54.66912829 59.76793338 60.86414291],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_299382031-bout-3.gzip,299382031,2.705106425,3.965536057,7.502214003,8.374348015,8.716619093,7.147896406,26.98412698,78.41269841,2836.842105,7221.052632,4.171765196,3739.473684,-4.203457443,2.944438979,6.333333333,1.098612289,3524.561404,0.888888889,9.523809524,41.58730159,902.6315789,4.865830021,11.75568656,8.06995872,456.7442249,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 15, 15, 15]",[59.12346588 70.53611095],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_305425981-bout-1.gzip,305425981,3.821710732,3.988812564,7.542711521,8.445132405,8.778407197,6.74685269,62.125,75.25,2058.479532,6596.491228,3.956088264,4584.795322,-4.549628105,2.197224577,4.5,0.693147181,2058.479532,0.375,24.79166667,36.75,1684.210526,12.28263263,11.11728778,6.359512062,112.1831935,53.5,"[0, 1, 1, 1, 1, 0, 1, 0, 1]",[56.74938165 47.75567344],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_305425981-bout-2.gzip,305425981,3.912115594,3.88883967,7.423481157,8.487035379,8.77640359,6.844371646,64.75,62.70833333,1964.912281,6549.707602,4.068919678,4584.795322,-4.54178655,2.302585093,3.333333333,1.098612289,2011.695906,0.777777778,39.08333333,27.70833333,1122.807018,8.3483834,9.984348284,NA,267.2087328,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 9]",[58.49373635],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_305425981-bout-3.gzip,305425981,3.626117132,4.139339655,7.583202883,8.436051173,8.783923651,6.971707691,62.41666667,74.95833333,2152.046784,6643.274854,4.113652859,4444.444444,-4.57381242,2.397895273,3.666666667,1.098612289,2245.614035,0.7,22.45833333,27.125,1216.374269,10.13613357,12.97495037,NA,264.648152,53.5,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10]",[61.16975446],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_305425991-bout-1.gzip,305425991,3.58903354,4.149135206,7.625167082,8.393074337,8.766972979,6.866499162,49.58333333,79.33333333,3228.070175,6549.707602,4.065630845,3368.421053,-4.563914046,2.302585093,2,1.609437912,3228.070175,0.333333333,14.875,52.20833333,1403.508772,11.20114348,9.915761124,2.162407378,652.291932,53.5,"[0, 1, 1, 1, 4, 1, 1, 7, 8, 7]",[56.77262333 59.83072917],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_305425991-bout-2.gzip,305425991,3.688566905,4.076124016,7.478323252,8.465144134,8.774761284,6.954599106,58.625,72.91666667,2339.181287,6549.707602,4.004035207,4210.526316,-4.556703789,2.397895273,2.2,1.609437912,2385.964912,0.3,25.375,29.75,1029.239766,12.03629173,13.6654471,1.645650195,323.3274434,53.5,"[0, 1, 2, 1, 2, 2, 1, 1, 8, 8, 10]",[55.4674094  52.94780834 56.04151223],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_305425991-bout-3.gzip,305425991,3.701430567,4.041994829,7.657121872,8.3769373,8.766324891,6.72922652,59.79166667,81.375,2432.748538,6502.923977,4.021632711,4116.959064,-4.532001977,2.197224577,3,1.098612289,2432.748538,0.625,17.20833333,37.33333333,1076.023392,15.44412673,14.60211753,NA,433.7133407,53.5,"[0, 1, 1, 3, 1, 1, 1, 1, 1]",[55.79212393],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_307699661-bout-1.gzip,307699661,3.696317005,3.878575071,7.258358684,8.295177556,8.595790624,7.404963607,49,54.25,1777.777778,5598.440546,4.146013202,3836.25731,-4.460524623,2.944438979,6.333333333,1.098612289,1777.777778,0.611111111,35,42.875,810.9161793,4.682990751,3.125628592,6.295661166,301.9634579,53.5,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 14, 0, 0, 1, 0]",[58.72990048 67.63330989],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_307699661-bout-2.gzip,307699661,3.571877363,3.970144497,7.442274585,8.282777774,8.638737824,7.231015622,46.375,67.375,2058.479532,5801.169591,4.124989813,3758.2846,-4.458426931,2.772588722,8,0.693147181,2058.479532,0.866666667,21,40.25,920.0779727,6.677465213,6.293261732,5.065482661,396.3987669,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",[58.28534188 65.44901616],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_307699661-bout-3.gzip,307699661,3.649141941,3.907324485,7.370053862,8.288674597,8.621676129,7.22466236,50.75,66.5,2105.263158,5816.764133,4.162008497,3727.095517,-4.452073633,2.772588722,4,1.386294361,2105.263158,0.6,25.375,36.75,374.2690058,7.60269963,7.478563114,10.4834173,560.600646,53.5,"[0, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 15]",[56.78744389 71.61323482],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_307700091-bout-1.gzip,307700091,3.519289012,4.299115233,7.780872075,8.091093801,8.63835267,7.216984779,40.25,79.625,2916.179337,6066.276803,4.081002416,3118.908382,-4.652035404,2.564949357,4.333333333,1.098612289,2962.962963,0.833333333,28.875,65.625,779.7270955,3.408486373,4.101721418,3.220806735,642.3366189,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10]",[56.92733368 61.48224224],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_307700091-bout-3.gzip,307700091,3.426567272,4.349905659,7.859372048,8.078152227,8.66519429,7.22720851,35.875,83.125,2947.368421,6019.493177,3.952599822,2994.152047,-4.66225919,2.564949357,6.5,0.693147181,3040.935673,0.916666667,26.25,70,1762.183236,3.027259362,4.733841443,NA,273.495066,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12]",[52.07056523],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_308464481-bout-1.gzip,308464481,3.097712081,3.850424602,7.206342585,8.513678249,8.745702439,6.988797487,24.79166667,52.79166667,1497.076023,6409.356725,4.234841044,4865.497076,-4.216208785,2.772588722,16,0,1590.643275,1,17.5,30.625,1029.239766,2.084277564,4.884255666,NA,124.6222476,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[69.05070183],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_308464481-bout-2.gzip,308464481,2.802096957,3.959505125,7.402560587,8.479119395,8.765084729,7.051855623,24.79166667,64.75,1964.912281,6596.491228,4.195214447,4491.22807,-4.21864226,2.833213344,17,0,2152.046784,1,10.20833333,33.54166667,1356.725146,4.143993869,6.890937039,NA,154.696293,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[66.36796248],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_308464481-bout-3.gzip,308464481,2.830452183,3.964075815,7.392442457,8.487092102,8.768515264,7.061905959,26.83333333,60.08333333,1871.345029,6643.274854,4.179206547,4725.146199,-4.228692585,2.833213344,17,0,1964.912281,1,11.66666667,34.41666667,1169.590643,3.993277772,5.296439825,NA,158.4479854,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[65.31400903],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_308542581-bout-1.gzip,308542581,3.459815635,4.01685213,7.821704089,8.206240497,8.717863887,7.219336967,41.41666667,62.70833333,3040.935673,6549.707602,4.199172155,3368.421053,-4.446748213,2.772588722,8,0.693147181,3228.070175,0.933333333,25.375,50.16666667,2105.263158,4.56858739,2.752350637,NA,270.4933869,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[66.63114792],oreganus
