FileName,ID_Num,avg_silence_duration(ms),avg_syllable_duration(ms),avg_sylls_freq_range(Hz),avg_sylls_lower_freq(Hz),avg_sylls_upper_freq(Hz),bout_duration(ms),largest_silence_duration(ms),largest_syllable_duration(ms),largest_sylls_freq_range(Hz),max_sylls_freq(Hz),mean_syllable_stereotypy,min_sylls_freq(Hz),num_syllable_per_bout_duration(1/ms),num_syllables,num_syllables_per_num_unique,num_unique_syllables,overall_sylls_freq_range(Hz),sequential_repetition,smallest_silence_duration(ms),smallest_syllable_duration(ms),smallest_sylls_freq_range(Hz),stdev_silence_duration(ms),stdev_syllable_duration(ms),stdev_syllable_stereotypy,stdev_sylls_freq_range(Hz),syll_correlation_threshold,syllable_pattern,syllable_stereotypy,subspecies,latitude,longitude
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324137961-bout-2.gzip,324137961,20.98784722,40.23833333,2820.116959,3284.210526,6057.54386,1509.666667,23.91666667,50.16666667,3602.339181,6736.842105,77.29872398,2947.368421,0.016559947,25,25,1,3836.25731,1,15.16666667,35.875,1918.128655,2.427309124,4.337963605,,452.6824498,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[77.29872398],hyemalis,43.5392072,-80.215765
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324137961-bout-3.gzip,324225271,23.26992754,38.20833333,2534.11306,3487.329435,5974.658869,1452.208333,34.70833333,44.04166667,2947.368421,6643.274854,75.14703845,3087.719298,0.016526554,24,24,1,3602.339181,1,18.375,35,1777.777778,3.410421805,2.011553285,,380.9889143,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.14703845],oreganus,44.092073,-115.94327
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324225271-bout-1.gzip,324225271,30.89423077,53.02083333,2222.222222,3482.038429,5657.477026,1143.916667,120.75,57.75,2807.017544,6128.654971,58.12025226,3321.637427,0.012238654,14,14,1,2853.80117,1,18.08333333,45.79166667,1637.426901,27.37719642,3.494720912,,380.8463883,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[58.12025226],oreganus,44.092073,-115.94327
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324225271-bout-2.gzip,324225271,30.8125,54.05555556,2470.175439,3455.750487,5879.1423,1242.208333,119.2916667,66.79166667,2713.450292,6175.438596,62.46256278,3321.637427,0.012075269,15,7.5,2,2900.584795,0.857142857,12.54166667,46.66666667,2105.263158,26.05874953,4.840093453,,185.6246526,53.5,"[0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0]",[62.46256278],oreganus,44.092073,-115.94327
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324225271-bout-3.gzip,324247091,29.82291667,54.13782051,2508.322087,3422.402159,5883.940621,1061.666667,113.4583333,60.08333333,2807.017544,6128.654971,64.43020448,3368.421053,0.012244898,13,13,1,2807.017544,1,15.75,49.58333333,1777.777778,26.51998678,3.419138021,,244.2464192,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[64.43020448],hyemalis,45.0728155,-64.567251
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324247091-bout-1.gzip,324247091,54.36217949,50.20833333,2476.190476,3258.145363,5687.552214,1409.625,67.08333333,64.75,3181.28655,6222.222222,61.31682618,2947.368421,0.009931719,14,7,2,3321.637427,0.692307692,46.95833333,45.79166667,1497.076023,5.830341113,5.325314485,7.010499862,568.3967749,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",[56.35965418 66.27399817],hyemalis,45.0728155,-64.567251
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324247091-bout-2.gzip,324247091,53,50.98333333,2367.251462,3402.729045,5723.196881,1506.75,68.54166667,59.79166667,3134.502924,6409.356725,63.59910934,3087.719298,0.009955202,15,7.5,2,3368.421053,0.928571429,42.29166667,46.95833333,1730.994152,6.798378389,3.90721377,,391.7392916,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[63.59910934],hyemalis,45.0728155,-64.567251
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324247091-bout-3.gzip,324304351,49.36944444,55.3984375,3166.666667,3116.959064,6236.842105,1626.916667,55.70833333,75.54166667,3555.555556,6596.491228,66.74223551,2760.233918,0.009834554,16,8,2,3883.040936,0.933333333,35,42.875,2432.748538,6.109570513,9.134007081,,349.5621882,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[66.74223551],oreganus,51.684564,-120.01571
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324304351-bout-1.gzip,324304351,25.94298246,61.27916667,2210.526316,3485.380117,5649.122807,1718.5,28.58333333,70.29166667,2526.315789,5847.953216,61.37706917,3321.637427,0.011638056,20,10,2,2573.099415,0.947368421,22.75,48.70833333,1918.128655,1.613636104,4.569618635,,161.2615967,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[61.37706917],oreganus,51.684564,-120.01571
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324304351-bout-2.gzip,324304351,22.25416667,64.29166667,2361.459204,3366.193261,5680.868839,1795.208333,28,69.70833333,2619.883041,5847.953216,62.800709,3274.853801,0.011697807,21,10.5,2,2619.883041,0.85,16.625,53.08333333,1964.912281,2.617484368,3.731249418,10.9686533,157.6955539,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",[55.04469987 70.55671813],oreganus,51.684564,-120.01571
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324304351-bout-3.gzip,324585671,19.71666667,66.69444444,2434.97633,3335.004177,5723.196881,1794.916667,25.375,72.04166667,2947.368421,5941.520468,69.00563624,2994.152047,0.011699708,21,10.5,2,2994.152047,0.95,15.45833333,52.20833333,2245.614035,2.97051175,3.93623951,,170.9211389,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[69.00563624],hyemalis,42.564713,-76.254129
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324585671-bout-1.gzip,324585671,38.0952381,77.11640212,3155.628655,3624.853801,6737.5,1344.444444,49.52380952,88.57142857,3438.596491,6963.157895,63.6760769,3524.561404,0.00892562,12,4,3,3481.578947,0.636363636,29.52380952,62.53968254,1848.245614,5.57863686,6.656982361,2.847820073,433.8919067,53.5,"[0, 1, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2]",[61.66236402 65.68978979],hyemalis,42.564713,-76.254129
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324585671-bout-2.gzip,324585671,36.42135642,79.70899471,3109.064327,3635.599415,6701.681287,1357.142857,43.80952381,94.92063492,3481.578947,7049.122807,63.07773697,3567.54386,0.008842105,12,6,2,3524.561404,0.909090909,28.88888889,74.92063492,2535.964912,3.906415727,5.949093208,,265.1728635,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[63.07773697],hyemalis,42.564713,-76.254129
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324585671-bout-3.gzip,324607661,39.48051948,77.77777778,2940.716374,3592.616959,6490.350877,1367.619048,44.76190476,92.06349206,3395.614035,6963.157895,64.96002651,3352.631579,0.008774373,12,4,3,3653.508772,0.818181818,33.96825397,69.84126984,1891.22807,2.992466319,5.57140596,,449.108549,53.5,"[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[64.96002651],hyemalis,46.7166099,-71.541767
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324607661-bout-1.gzip,324607661,26.66319444,67.95833333,2105.263158,3451.192083,5509.671615,1203.416667,37.33333333,73.5,2385.964912,5707.602339,60.713527,3228.070175,0.010802576,13,2.6,5,2526.315789,0.25,21,60.95833333,1450.292398,4.41714757,3.997358792,7.650489105,332.4601264,53.5,"[0, 1, 2, 1, 4, 5, 1, 1, 1, 1, 4, 0, 4]",[61.97368421 52.51119732 67.65569948],hyemalis,46.7166099,-71.541767
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324607661-bout-2.gzip,324607661,26.94551282,70.4375,2121.971596,3451.963241,5527.151211,1336.416667,37.625,87.5,2339.181287,5754.385965,53.44237207,3274.853801,0.010475775,14,2.333333333,6,2526.315789,0.384615385,21.29166667,62.41666667,1122.807018,4.479938067,6.732918994,,316.5620674,53.5,"[0, 1, 0, 0, 4, 0, 0, 0, 0, 9, 10, 11, 0, 0]",[53.44237207],hyemalis,46.7166099,-71.541767
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324607661-bout-3.gzip,324742091,23.85833333,70.68939394,2092.503987,3453.48219,5499.202552,1016.166667,30.625,75.83333333,2385.964912,5660.818713,55.34611902,3321.637427,0.010824996,11,3.666666667,3,2385.964912,0.4,18.375,63.29166667,1684.210526,4.340947726,4.562085736,2.212384714,229.2788214,53.5,"[0, 0, 2, 0, 4, 0, 4, 4, 4, 4, 0]",[56.91051126 53.78172679],oreganus,48.4914991,-123.37905
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324742091-bout-1.gzip,324742091,17.67195767,50.96681097,1887.320574,4087.240829,5931.578947,1492.380952,26.03174603,59.68253968,2621.929825,6017.54386,56.12388532,3395.614035,0.014741544,22,22,1,2664.912281,1,8.253968254,41.9047619,1160.526316,3.948947745,5.312784147,,579.3959002,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[56.12388532],oreganus,48.4914991,-123.37905
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324742091-bout-2.gzip,324742091,14.17989418,54.10714286,2291.502193,3774.39693,6022.916667,1078.412698,20,60.63492063,2750.877193,6146.491228,60.3786011,3395.614035,0.014836621,16,8,2,2793.859649,0.933333333,7.619047619,42.53968254,1117.54386,4.538471948,4.904350936,,636.1246195,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[60.3786011],oreganus,48.4914991,-123.37905
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324742091-bout-3.gzip,324758691,14.57431457,54.39613527,1438.977879,4460.831426,5856.82685,1571.746032,28.57142857,67.93650794,2750.877193,6189.473684,56.54664054,3309.649123,0.014633407,23,5.75,4,2922.807018,0.727272727,6.349206349,44.44444444,945.6140351,5.864252898,5.960395717,0.893313829,438.8861744,53.5,"[0, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 15, 2, 2, 2, 2, 2, 2, 2]",[55.91497227 57.17830881],hyemalis,46.8376522,-71.212155
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324758691-bout-1.gzip,324758691,25.03030303,42.67210145,984.490211,4802.440885,5740.14747,1532.125,30.625,49.29166667,1169.590643,5847.953216,61.06567057,4631.578947,0.01501183,23,23,1,1263.157895,1,15.45833333,39.66666667,701.754386,3.185698392,2.543352159,,134.1743982,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[61.06567057],hyemalis,46.8376522,-71.212155
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324758691-bout-2.gzip,324758691,20.95138889,46.92333333,1220.116959,4596.023392,5769.356725,1675.916667,28.875,53.08333333,1403.508772,5847.953216,69.80824706,4444.444444,0.014917209,25,25,1,1450.292398,1,14.29166667,40.83333333,888.8888889,3.617102981,3.627626762,,98.24561404,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[69.80824706],hyemalis,46.8376522,-71.212155
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_324758691-bout-3.gzip,325026021,19.77777778,47.82007576,899.5215311,4903.774588,5756.512493,1467.375,30.33333333,55.41666667,1169.590643,5988.304094,59.82500763,4631.578947,0.014992759,22,11,2,1403.508772,0.952380952,11.95833333,39.95833333,654.9707602,4.707159392,3.98947413,,121.5961356,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[59.82500763],oreganus,37.8317047,-122.18457
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325026021-bout-1.gzip,325026021,30.50793651,76.56565657,2973.604466,3696.491228,6627.113238,1147.301587,36.50793651,93.65079365,3481.578947,6791.22807,57.65280628,3352.631579,0.009587714,11,11,1,3481.578947,1,24.76190476,68.88888889,2836.842105,3.857574678,7.536347709,,200.5196598,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[57.65280628],oreganus,37.8317047,-122.18457
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325026021-bout-2.gzip,325026021,14.25685426,90.97883598,3245.175439,3449.342105,6651.535088,1248.571429,19.68253968,99.68253968,3395.614035,6834.210526,64.95835018,3309.649123,0.009610984,12,12,1,3567.54386,1,7.301587302,87.3015873,3137.719298,4.0342563,3.970754383,,72.15654548,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[64.95835018],oreganus,37.8317047,-122.18457
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325026021-bout-3.gzip,325127451,19.45165945,86.37566138,3291.739766,3477.997076,6726.754386,1250.47619,23.49206349,88.88888889,3395.614035,6834.210526,71.91920037,3395.614035,0.009596344,12,12,1,3481.578947,1,16.50793651,83.17460317,3180.701754,2.227164161,1.89733199,,74.35373871,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[71.91920037],hyemalis,42.317861,-76.478307
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325127451-bout-1.gzip,325127451,31.44166667,50.59005376,2079.607621,3898.132428,5930.956423,2511.541667,63.29166667,137.0833333,2385.964912,6128.654971,63.85216212,3789.473684,0.012343016,31,7.75,4,2385.964912,0.866666667,15.75,25.375,1871.345029,14.64523643,40.37189544,2.015104166,105.194665,53.5,"[0, 0, 0, 0, 0, 0, 0, 7, 8, 8, 8, 8, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",[62.4272683  65.27705594],hyemalis,42.317861,-76.478307
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325127451-bout-2.gzip,325127451,29.87833333,57.00961538,2110.661269,3893.837157,5957.7148,2229.208333,60.66666667,136.2083333,2292.397661,6081.871345,69.98198655,3742.690058,0.011663333,26,8.666666667,3,2385.964912,0.92,16.33333333,26.25,1964.912281,14.26562111,44.46991697,0.901236876,97.53184153,53.5,"[0, 1, 1, 1, 1, 1, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",[69.34471584 70.61925726],hyemalis,42.317861,-76.478307
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325127451-bout-3.gzip,325147381,43.97685185,143.5,2465.497076,3691.22807,6109.94152,1830.791667,71.45833333,154.875,2619.883041,6269.005848,62.2314627,3602.339181,0.005462118,10,10,1,2713.450292,1,25.08333333,126,2339.181287,15.46299502,9.240715227,,93.69711586,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[62.2314627],hyemalis,43.5519435,-80.26801
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325147381-bout-1.gzip,325147381,17.77083333,64.45833333,3670.955166,3296.68616,6920.8577,1215.666667,27.41666667,69.41666667,3976.608187,7111.111111,70.59274093,3040.935673,0.012338909,15,15,1,4116.959064,1,11.95833333,58.04166667,3087.719298,4.664512724,3.401388605,,197.5914352,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[70.59274093],hyemalis,43.5519435,-80.26801
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325147381-bout-2.gzip,325147381,21.08333333,61.96944444,3380.896686,3493.177388,6827.290448,1224.708333,30.625,65.04166667,3976.608187,7017.54386,73.68372427,3040.935673,0.012247814,15,15,1,4023.391813,1,17.20833333,59.20833333,2994.152047,4.211806767,1.824346661,,251.6063647,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[73.68372427],hyemalis,43.5519435,-80.26801
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325147381-bout-3.gzip,325343751,18.50961538,63.1875,3492.063492,3388.471178,6833.751044,1125.25,26.54166667,70,3789.473684,7064.327485,76.74018874,3274.853801,0.01244168,14,14,1,3836.25731,1,15.45833333,58.625,3274.853801,2.913299338,3.00856816,,166.7807794,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[76.74018874],hyemalis,46.528391,-84.291203
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325343751-bout-3.gzip,325509401,27.03703704,22.25294419,438.1437465,5123.231466,5518.392756,1500.952381,33.33333333,32.6984127,644.7368421,5759.649123,57.98450506,4814.035088,0.020653553,31,15.5,2,988.5964912,0.866666667,21.58730159,13.96825397,300.877193,3.414151327,4.642853861,14.30728682,84.09588657,53.5,"[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[47.86772553 68.10128459],hyemalis,45.0789604,-64.490476
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325509401-bout-1.gzip,325509401,27.76666667,78.3671875,1690.05848,3564.327485,5207.602339,1670.375,35,89.54166667,1777.777778,5333.333333,73.55234691,3461.988304,0.009578687,16,16,1,1918.128655,1,14.29166667,65.04166667,1590.643275,6.509928315,7.51400265,,53.68238434,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[73.55234691],hyemalis,45.0789604,-64.490476
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325509401-bout-2.gzip,325509401,37.29444444,67.703125,1561.403509,3681.28655,5195.906433,1642.666667,48.41666667,82.25,1684.210526,5333.333333,65.71274812,3555.555556,0.00974026,16,16,1,1824.561404,1,23.04166667,46.95833333,1497.076023,5.358674605,7.589220471,,53.68238434,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[65.71274812],hyemalis,45.0789604,-64.490476
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325509401-bout-3.gzip,325867141,32.30208333,73.70588235,1689.714482,3566.563467,5209.494324,1769.833333,48.41666667,86.625,2245.614035,5426.900585,63.82112152,2994.152047,0.009605424,17,8.5,2,2479.532164,0.875,21.29166667,51.91666667,1543.859649,5.590573664,7.679315745,,154.1752531,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0]",[63.82112152],oreganus,51.0408026,-115.26257
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325867141-bout-1.gzip,325867141,20.98412698,103.7518038,2684.449761,2946.251994,5587.719298,1351.111111,41.26984127,113.3333333,3825.438596,6662.280702,67.61995851,2836.842105,0.008141447,11,11,1,3868.421053,1,11.74603175,96.82539683,2063.157895,8.342289636,5.659024115,,554.9112117,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[67.61995851],oreganus,51.0408026,-115.26257
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325867141-bout-2.gzip,325867141,20.34632035,103.5449735,2854.751462,2944.298246,5756.067251,1466.349206,34.28571429,126.984127,3911.403509,6705.263158,65.56137878,2621.929825,0.00818359,12,12,1,4126.315789,1,12.6984127,87.61904762,2149.122807,7.991497807,9.755557794,,537.3067511,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[65.56137878],oreganus,51.0408026,-115.26257
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_325867141-bout-3.gzip,326772611,27.3968254,96.39249639,2250.717703,3000.956938,5208.692185,1334.285714,37.77777778,115.8730159,2836.842105,5630.701754,67.82444371,2836.842105,0.008244111,11,11,1,2836.842105,1,20.63492063,86.98412698,1848.245614,6.08083616,7.352853464,,302.8800958,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[67.82444371],hyemalis,49.2229789,-68.145704
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_326772611-bout-1.gzip,326772611,17.75793651,39.7945845,1509.442724,4321.001032,5787.4613,960.6349206,26.98412698,46.03174603,2106.140351,5974.561404,53.580158,3782.45614,0.017696629,17,8.5,2,2235.087719,0.9375,10.79365079,27.93650794,558.7719298,4.62151973,5.116359792,6.936208495,609.5486577,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 11, 11, 11, 11, 11]",[48.67551794 58.48479806],hyemalis,49.2229789,-68.145704
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_326772611-bout-2.gzip,326772611,17.61904762,38.87830688,1788.070175,3960.116959,5705.204678,829.8412698,29.84126984,49.52380952,2020.175439,5802.631579,56.55751765,3739.473684,0.018075746,15,7.5,2,2106.140351,0.928571429,8.253968254,23.17460317,773.6842105,5.072874363,6.848683228,,307.2998702,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14]",[56.55751765],hyemalis,49.2229789,-68.145704
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_326772611-bout-3.gzip,326974661,19.3452381,37.60971055,1774.922601,3967.027864,5698.968008,948.8888889,28.25396825,43.49206349,2063.157895,5888.596491,66.25242188,3739.473684,0.017915691,17,8.5,2,2192.105263,0.9375,13.65079365,28.88888889,902.6315789,4.536416111,4.151510829,5.466253874,346.7903521,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 15]",[62.38719669 70.11764706],hyemalis,42.666532,-76.317848
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_326974661-bout-1.gzip,326974661,22.59375,74.31666667,3218.71345,2875.633528,6000.779727,1431.0625,32.375,77.58333333,3461.988304,6175.438596,80.69308092,2807.017544,0.010481722,15,15,1,3461.988304,1,16.04166667,71.89583333,2994.152047,3.846269196,1.520348096,,140.5734798,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[80.69308092],hyemalis,42.666532,-76.317848
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_326974661-bout-2.gzip,326974661,22.11057692,74.25,3234.753551,2893.90142,6035.087719,1326.9375,27.27083333,77.14583333,3555.555556,6269.005848,81.31553297,2807.017544,0.01055061,14,14,1,3555.555556,1,19.54166667,71.75,2994.152047,2.177380439,1.326580456,,150.041399,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[81.31553297],hyemalis,42.666532,-76.317848
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_326974661-bout-3.gzip,327722621,21.57211538,75.51041667,3361.737678,2807.017544,6075.18797,1337.583333,25.8125,86.91666667,3649.122807,6269.005848,80.55532557,2713.450292,0.010466638,14,14,1,3649.122807,1,17.5,73.64583333,3181.28655,2.07734583,3.449234536,,129.5689358,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[80.55532557],hyemalis,42.4259195,-76.335754
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_327722621-bout-1.gzip,327722621,30.42083333,110.9128788,2841.041999,3049.441786,5843.700159,1524.25,39.95833333,118.4166667,3134.502924,6128.654971,75.21965976,2947.368421,0.007216664,11,5.5,2,3228.070175,0.9,27.41666667,92.16666667,2573.099415,3.567009005,6.873799252,,183.7005506,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[75.21965976],hyemalis,42.4259195,-76.335754
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_327722621-bout-2.gzip,327722621,25.86111111,112.2041667,3064.327485,2938.011696,5955.555556,1354.791667,29.75,121.3333333,3461.988304,6222.222222,80.00723739,2807.017544,0.007381209,10,5,2,3461.988304,0.888888889,23.33333333,86.91666667,2526.315789,2.479166667,9.7842949,,286.0652839,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[80.00723739],hyemalis,42.4259195,-76.335754
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_327722621-bout-3.gzip,327850171,28.0875,112,2815.523658,3049.441786,5818.181818,1512.875,33.54166667,121.0416667,3181.28655,6035.087719,76.06501377,2900.584795,0.007270925,11,5.5,2,3181.28655,0.9,23.91666667,106.75,2432.748538,2.763745809,4.499614181,,193.8199731,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[76.06501377],oreganus,35.1780177,-120.51796
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_327850171-bout-1.gzip,327850171,36.75,62.125,3040.935673,3867.446394,6861.598441,1149.75,44.33333333,74.08333333,3649.122807,7438.596491,61.22244842,3789.473684,0.010437052,12,12,1,3695.906433,1,27.70833333,56.58333333,2479.532164,4.559711857,4.722675261,,432.9352874,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[61.22244842],oreganus,35.1780177,-120.51796
