ID_Num,avg_silence_duration.ms.,avg_syllable_duration.ms.,avg_sylls_freq_range.Hz.,avg_sylls_lower_freq.Hz.,avg_sylls_upper_freq.Hz.,bout_duration.ms.,mean_syllable_stereotypy,num_syllable_per_bout_duration.1.ms.,num_syllables,num_unique_syllables,subspecies
79710491,3.261722435,4.387464298,7.87311461,8.063201042,8.649554309,7.425593755,4.133198194,-4.653005047,2.772588722,0,hyemalis
80472671,3.065361143,3.407427931,7.761299256,8.163854364,8.667828929,7.39676976,4.398089102,-3.931033872,3.465735903,0,hyemalis
80545841,2.918896224,3.827143741,7.899961219,8.08026969,8.67939679,7.288842308,4.412686358,-4.153348094,3.135494216,0,hyemalis
80546051,3.047869321,3.863445319,8.164353823,8.054693501,8.797126018,7.620664236,4.456101175,-4.219466862,3.401197382,0,hyemalis
84710781,2.748872196,3.32103121,7.235557345,8.277143399,8.570558412,6.452180386,4.101467395,-3.744130169,2.708050201,1.386294361,oreganus
85286591,3.619886583,3.907249727,7.468247876,8.322532664,8.669763676,7.212434928,4.000600549,-4.439846189,2.772588722,0,hyemalis
86913551,2.859930732,4.444982803,8.235283898,7.873712984,8.757159358,6.68936233,4.176868318,-4.609920752,2.079441542,0,hyemalis
87937501,3.466972117,3.31872116,7.4525827,8.353772911,8.686716218,7.107357222,4.371752477,-4.062834791,3.044522438,0,hyemalis
87937531,2.980553555,3.970684918,7.84242249,8.289024504,8.77640359,6.906128957,4.057392996,-4.26707163,2.63905733,0.693147181,hyemalis
87937541,3.188416617,4.827563456,8.363237424,7.910277357,8.848640292,7.063903961,4.317995374,-4.984462412,2.079441542,0,hyemalis
88873411,3.113515309,4.132511307,7.665731186,8.405748386,8.78930577,7.258188562,3.944797111,-4.424975222,2.833213344,1.098612289,hyemalis
89289241,3.066433088,3.790149985,7.061905959,8.313916765,8.557172726,6.800982832,4.117001057,-4.161925531,2.63905733,0,hyemalis
89322851,2.906052764,3.398694251,7.127279553,8.393662676,8.639209547,7.264030143,4.344217203,-3.862832778,3.401197382,0,oreganus
89651381,3.525426382,4.183935125,7.57378366,8.416112005,8.767610531,6.497038309,4.007400391,-4.551128123,1.945910149,1.098612289,oreganus
89755961,3.495545098,3.525426382,7.759429514,8.115055873,8.638530656,7.224533726,4.174414339,-4.18001128,3.044522438,0.693147181,oreganus
90326201,3.190821559,4.263685408,8.350848584,7.716831926,8.769759273,6.60493271,4.075231589,-4.525491175,2.079441542,1.386294361,caniceps
90484051,3.178280254,3.461495153,7.605763918,8.228080597,8.649554309,7.183016785,3.963387296,-4.004962976,3.17805383,1.098612289,hyemalis
90930051,4.054438429,4.352426165,7.780156101,8.180018954,8.68521076,6.790753188,4.003673129,-4.844843098,1.945910149,0.693147181,oreganus
90968841,3.254383724,4.124997378,7.521089057,8.310765022,8.677135705,7.290434982,4.13704157,-4.457221671,2.833213344,0,hyemalis
91359911,3.377461102,4.492747757,7.599732185,8.12497331,8.580854135,7.053873787,4.397099646,-4.751288694,2.302585093,0,hyemalis
91533281,3.027715319,4.276991587,8.17955068,7.981699321,8.77142733,7.287646136,4.167831975,-4.515057398,2.772588722,0.693147181,hyemalis
91533351,3.284195291,4.179502371,7.930949196,8.163021378,8.739385023,7.210541458,4.294461302,-4.502491222,2.708050201,0.693147181,hyemalis
91616551,3.021974819,3.394336291,7.560979745,8.277875151,8.667467723,7.571580921,4.393917854,-3.908019281,3.663561646,1.098612289,hyemalis
91835111,3.231513029,3.714249344,7.371893789,8.264373872,8.590465393,7.356904947,3.986447138,-4.178851108,3.17805383,0,oreganus
92179811,2.766373326,3.498189648,7.605181789,8.27674681,8.681550586,7.281242272,4.395482136,-3.880044899,3.401197382,0,hyemalis
92179811,3.028104879,3.345997832,7.438268858,8.328535816,8.66446984,7.279835943,4.38553917,-3.878638569,3.401197382,0,hyemalis
92179831,3.360728977,4.218036035,7.704155493,8.140093873,8.630521877,6.844060846,4.322849322,-4.54147574,2.302585093,0,hyemalis
92179831,3.252740339,4.259682431,7.781272796,8.094028506,8.634690286,6.846544548,4.346614123,-4.543959477,2.302585093,0,hyemalis
92179881,3.208151861,3.680861283,7.948570098,8.114897658,8.720730587,7.191397954,4.242374529,-4.146875527,3.044522438,0.693147181,hyemalis
92179881,3.147379823,3.716616209,8.043093186,8.090621348,8.752922208,7.19227611,4.248181727,-4.147753693,3.044522438,0.693147181,hyemalis
92305901,3.448726988,4.337771626,7.794227845,8.35499319,8.80010313,7.053160345,4.190528487,-4.655265041,2.397895273,0.693147181,oreganus
92606861,3.573771409,4.159063442,7.607063664,8.158602538,8.605694686,6.96662299,4.051826518,-4.568727752,2.397895273,2.079441542,hyemalis
92606861,3.618184455,4.133491273,7.476578943,8.1926905,8.582538803,6.965125311,4.094458294,-4.567230004,2.397895273,2.197224577,hyemalis
92879511,3.037779324,3.47738652,7.51628057,8.241909573,8.633892686,7.428110353,4.371457481,-3.962374428,3.465735903,0.693147181,oreganus
93135271,2.797168411,3.625626656,7.18709238,8.328238418,8.596852275,6.916301985,4.009424698,-3.971862982,2.944438979,1.386294361,hyemalis
93405341,3.204350552,3.615645832,7.106829805,8.341167563,8.587925939,7.28544943,4.170500135,-4.107395577,3.17805383,0,hyemalis
93464681,2.95112709,3.528549868,7.301607256,8.268997089,8.573601586,7.218268476,4.045226488,-3.960171933,3.258096538,0.693147181,hyemalis
93676301,3.372311964,3.800905208,7.729156795,8.23751023,8.700683655,6.983944418,4.214529526,-4.275894209,2.708050201,0.693147181,oreganus
93720961,3.241669617,3.864252208,7.932273227,8.24446171,8.779352961,7.368839036,4.336326122,-4.277796574,3.091042453,1.098612289,hyemalis
93804871,4.01863274,4.907201933,8.181188682,7.799177944,8.693649629,7.294009251,4.409059692,-5.214567753,2.079441542,0,hyemalis
93806251,3.186614963,4.169563473,7.579796351,8.20999617,8.633066366,7.304505272,4.099008948,-4.471291954,2.833213344,1.098612289,hyemalis
93819251,3.184645812,3.574492007,7.907698928,8.145790441,8.719966937,7.116703311,4.053284943,-4.072180901,3.044522438,2.302585093,hyemalis
94429341,3.251718615,3.984072928,8.17197286,8.209308412,8.877987126,7.766954822,4.085666152,-4.365757458,3.401197382,1.609437912,hyemalis
94433761,2.994128424,4.069686028,8.339564957,8.117559004,8.921632577,7.649553725,4.228950414,-4.353716845,3.295836866,0,hyemalis
94433791,2.836272386,3.814391167,7.873344981,8.006031422,8.6266831,7.491413061,4.140498124,-4.124117201,3.36729583,0,hyemalis
94574201,3.066652299,4.188856976,8.245813339,8.120736325,8.871834675,7.402121182,4.08913145,-4.457682167,2.944438979,0,oreganus
94661421,2.907174247,3.296726783,7.563784797,8.465465744,8.803795059,7.056390778,4.110272833,-3.798294222,3.258096538,0.693147181,oreganus
95406091,2.920674183,4.524545298,7.789708793,8.23699184,8.724335722,6.993496008,4.2562896,-4.69091088,2.302585093,0,oreganus
95754331,3.265861932,3.415787661,7.323520205,8.273684476,8.592655022,7.315334553,4.332669172,-4.019497699,3.295836866,1.386294361,hyemalis
95848101,3.616905954,3.868858016,7.907583073,8.229349163,8.767831128,6.974671922,4.138631043,-4.409722571,2.564949357,0.693147181,hyemalis
95920151,3.214102546,4.42686173,7.877115505,8.261835512,8.774385912,6.858631726,4.034226258,-4.661407154,2.197224577,1.791759469,hyemalis
95990531,3.983153508,4.042772755,7.939784072,8.173590329,8.749863152,6.959413586,4.106459971,-4.656828494,2.302585093,0.693147181,oreganus
96796151,2.369105776,4.155902455,8.896590473,7.677802583,9.151004667,5.660532491,3.998137234,-4.274238125,1.386294361,1.098612289,caniceps
96800051,3.152511076,3.883752123,7.869097644,8.208631889,8.731360908,7.256032561,4.369301837,-4.260300308,2.995732274,1.098612289,hyemalis
96805431,3.021765451,4.063959698,8.087413267,7.966444854,8.706537564,7.614065446,4.296856903,-4.355968944,3.258096538,0,hyemalis
96921111,3.129065923,3.439850359,7.955235482,8.035188006,8.67327541,7.306615288,4.476488736,-3.974410774,3.33220451,0,hyemalis
96947931,3.397370625,3.468023156,7.061646656,8.324044937,8.56433997,7.47699131,3.942473021,-4.109695467,3.36729583,1.098612289,hyemalis
97145521,3.234913203,3.858094663,7.630804564,8.154733157,8.61136351,7.315190667,4.363086958,-4.270668246,3.044522438,0,hyemalis
97164411,3.619035881,4.254455593,7.908246423,8.174141142,8.736271073,7.045444682,4.388408685,-4.647549434,2.397895273,2.397895273,caniceps
97981671,4.155902455,4.528494818,7.655160106,8.111069972,8.594093315,7.079705782,4.115837307,-5.00026421,2.079441542,0,dorsalis
98224861,3.069666619,3.81205533,7.483119424,8.303131086,8.659991455,7.407267143,4.123600798,-4.18839132,3.218875825,1.098612289,hyemalis
98352001,4.006290976,4.204485301,7.511939862,8.241353221,8.626522429,6.949297015,4.169848995,-4.7520724,2.197224577,0,oreganus
98680291,3.303613377,4.086792972,7.723654718,8.258331558,8.711784841,7.33593272,4.285668058,-4.445560946,2.890371758,0,hyemalis
98682911,3.200372353,4.149901901,7.76948484,8.245727203,8.721239364,7.166265974,4.343416778,-4.458215737,2.708050201,0,hyemalis
98696991,3.835043782,4.514059509,8.028854863,8.085660257,8.743373064,7.38072326,4.151618636,-4.895816648,2.48490665,0.693147181,hyemalis
98913111,2.868689912,3.200048912,7.434716469,8.345440586,8.67620048,7.193769294,4.232387366,-3.728033382,3.465735903,0.693147181,oreganus
99362061,3.141191445,4.295299308,7.782945503,8.199491057,8.698121408,7.191178295,4.255011145,-4.552121009,2.63905733,0,hyemalis
99658791,2.94694211,3.167932807,7.226527938,8.347075304,8.62160419,7.17620599,4.097044541,-3.742218798,3.433987204,0,oreganus
100234011,2.867562824,3.089917294,7.116764319,8.264373872,8.530842307,7.129798225,4.259584551,-3.664062322,3.465735903,0,hyemalis
100742741,3.426277066,4.508271443,7.954570495,8.051251477,8.690020055,7.174748617,4.359470642,-4.776853332,2.397895273,0,oreganus
100999611,2.995419725,4.470527065,7.413051861,8.338440863,8.66427755,7.712145638,4.036097267,-4.667623203,3.044522438,1.098612289,hyemalis
101275521,2.970158022,3.696780848,8.167115549,8.058799814,8.800547424,7.336692743,4.343067651,-4.078596201,3.258096538,0.693147181,hyemalis
101309821,3.373026505,4.651178707,7.847895437,8.130998937,8.684697018,7.274797133,4.013451182,-4.876901878,2.397895273,0,hyemalis
101633591,3.518862833,4.242499153,7.678254764,8.126781671,8.6128223,7.005659494,4.059011861,-4.607764248,2.397895273,0.693147181,hyemalis
101660701,3.553776969,4.277862178,7.615488546,8.090585084,8.565983356,7.288580683,4.12949095,-4.649523303,2.63905733,0,hyemalis
102051381,2.242481169,4.662603446,8.171320181,8.208631889,8.876787845,6.81696404,4.122675151,-4.737522503,2.079441542,0,hyemalis
102371111,3.374563784,4.514173606,7.954062461,8.243503549,8.788195575,7.41335477,4.424154512,-4.774297491,2.63905733,0,hyemalis
102381571,2.805553845,3.816643379,7.523941418,8.183912737,8.583192633,7.293811016,4.356468815,-4.115757205,3.17805383,0.693147181,hyemalis
102952031,2.934785179,3.059471986,8.114055283,8.243932376,8.868214615,7.39428821,4.416595465,-3.680716145,3.713572067,0.693147181,oreganus
103281941,3.178935276,4.778497406,7.581037077,8.190692664,8.617020207,7.514410428,3.976954503,-4.949461129,2.564949357,0.693147181,hyemalis
103514521,2.84076055,3.922152686,7.714921038,8.157207408,8.645268588,7.338590277,4.273995387,-4.203096088,3.135494216,0.693147181,hyemalis
103601471,2.948607389,4.799445028,8.093914863,8.151868506,8.810065123,7.330841989,4.040744494,-4.93294674,2.397895273,0.693147181,hyemalis
104200011,3.163914484,3.726028043,6.966428681,8.397214765,8.603066819,7.339916411,4.081108268,-4.161862558,3.17805383,0.693147181,hyemalis
104203501,4.032272134,4.858034338,7.963408324,7.865769854,8.591706858,7.122648221,4.276907961,-5.176737991,1.945910149,0,hyemalis
104306801,3.479610761,3.553077913,7.819854784,8.168486417,8.695265969,7.409588209,4.348948414,-4.190712367,3.218875825,0,caniceps
104522961,3.650658241,4.445232592,7.927682553,8.178656092,8.746759454,7.18721615,4.305445067,-4.789320935,2.397895273,0,hyemalis
104523331,2.967561396,3.932642293,8.199160424,8.192968454,8.882745573,7.463195695,4.395507794,-4.244319881,3.218875825,0,hyemalis
104525971,2.940439532,4.251712403,7.547371157,8.158484787,8.584040334,7.423521061,4.190877869,-4.479082089,2.944438979,0,hyemalis
104527941,3.135896711,4.100066465,7.808849564,8.129482737,8.659000493,7.352895057,4.226905141,-4.408456117,2.944438979,0,hyemalis
104529571,3.478029814,4.137873999,7.940988321,7.996048098,8.653916366,7.239633646,4.070181511,-4.531583443,2.708050201,1.098612289,hyemalis
104829841,3.370244862,4.651874844,7.916267961,7.982298542,8.626336019,7.177464299,4.31100179,-4.874879147,2.302585093,0,oreganus
104838641,3.287070657,4.508589358,7.469123915,7.962281235,8.429607487,7.389593366,3.951005081,-4.750536016,2.63905733,0,hyemalis
104883331,3.138277407,4.623951049,7.829212258,8.066090838,8.639551283,7.453779113,4.231421404,-4.814721778,2.63905733,0,hyemalis
104887471,3.40295865,4.480999606,7.858047808,8.004416348,8.610146225,7.394621146,4.162009944,-4.755563866,2.63905733,1.098612289,hyemalis
104953671,3.139074755,3.832882668,7.808541825,8.320244257,8.775570141,7.483326434,4.184203977,-4.225229882,3.258096538,0.693147181,hyemalis
104953691,2.994260603,3.977949452,7.657121872,8.173338345,8.624656757,7.170760363,4.312421422,-4.280388591,2.890371758,1.386294361,hyemalis
105031141,3.048545576,4.35886673,7.586083345,8.165633348,8.602553408,7.146147062,4.099634531,-4.581197735,2.564949357,0,hyemalis
105123861,3.503042109,3.853908252,7.794025949,8.232902743,8.715263105,6.996033215,4.080888837,-4.35697592,2.63905733,0.693147181,oreganus
105187821,3.098589659,4.817851794,8.036870092,8.086060337,8.74751043,7.162881876,4.128954377,-4.965657244,2.197224577,0,hyemalis
105207351,3.95834098,4.755563817,7.917972991,8.329665122,8.831192572,7.398556751,4.057402724,-5.095971638,2.302585093,1.098612289,oreganus
105306791,3.311778105,4.570889631,7.601071136,8.203443292,8.632459944,7.368590018,4.217717893,-4.803640637,2.564949357,0.693147181,oreganus
105313321,2.940572661,4.129087511,8.099863721,7.95182324,8.714696632,7.47541122,4.388408685,-4.384368735,3.091042453,0,caniceps
105313591,3.129842202,4.084988764,7.826051017,7.960697093,8.580750969,7.618212097,4.395337582,-4.399336306,3.218875825,0,caniceps
105345661,3.276245857,3.879293649,7.92412947,8.03679656,8.667828929,7.343241404,4.318747112,-4.298718961,3.044522438,0,caniceps
105396011,3.743573046,3.94161737,7.680477914,8.312236822,8.731673141,7.070305954,4.263586804,-4.505356616,2.564949357,0,hyemalis
105396011,3.682909287,3.992460113,7.67588724,8.313048181,8.730605335,7.074613985,4.207755615,-4.509664662,2.564949357,0,hyemalis
105403601,3.198673118,3.43860615,7.313581307,8.225242401,8.560055987,7.298360524,4.154347438,-4.002523645,3.295836866,0,oreganus
105489371,3.935725753,3.777942471,7.26524245,8.411237444,8.680004322,7.468730686,4.129317766,-4.524291735,2.944438979,0,hyemalis
105828461,3.361532125,4.5547537,7.9672768,8.094028506,8.718182815,7.512025708,4.442616061,-4.803975456,2.708050201,0,hyemalis
105843921,3.043694251,4.062580348,8.154679866,8.054359965,8.792417606,7.449710362,4.403754396,-4.358667906,3.091042453,0,caniceps
105850711,3.797805036,4.698715141,8.037458155,7.869842745,8.642751853,7.204208298,4.2050364,-5.006983719,2.197224577,0.693147181,caniceps
105850741,3.746163836,4.592792308,7.976616496,7.887926421,8.618664575,6.990870186,4.163603511,-4.91142867,2.079441542,0.693147181,caniceps
105899821,2.799438559,4.206349621,7.352091161,8.451179527,8.731217033,7.46051428,4.161790281,-4.415991857,3.044522438,0,hyemalis
105946621,2.840539384,4.367018744,7.650713174,8.3874086,8.771336623,7.259731702,4.30497326,-4.551681458,2.708050201,0,oreganus
105993971,3.258255786,3.677572383,7.666126053,8.389434578,8.778347773,7.344267781,4.022296105,-4.166213953,3.17805383,0,hyemalis
106045801,3.558943032,4.294052794,8.082714746,8.19622778,8.82794768,7.557928681,3.99352818,-4.667556891,2.890371758,0,hyemalis
106050801,3.337652434,4.211437229,7.823481397,8.263014252,8.753587991,7.682848117,4.368989039,-4.547353927,3.135494216,0,hyemalis
106130851,3.035096624,4.334624396,7.962993994,8.164117998,8.754996788,7.454131887,4.365859527,-4.56376014,2.890371758,0.693147181,hyemalis
106156641,3.095721245,4.277288397,7.796593142,8.219915868,8.716619093,7.364175,4.31993995,-4.530961633,2.833213344,1.098612289,hyemalis
106156741,2.775807742,4.487597212,7.937890559,8.093072167,8.704533095,7.47774788,4.405219217,-4.644534493,2.833213344,0.693147181,hyemalis
106168961,3.763531786,4.509790559,7.988667991,8.06258698,8.704052843,7.355601166,4.158199618,-4.870694498,2.48490665,0,hyemalis
106168981,3.97643131,4.201141546,7.19192241,8.462632021,8.694433635,7.045395407,3.826792903,-4.742810351,2.302585093,0.693147181,hyemalis
106310481,3.300455812,4.89799526,7.722964825,8.12497331,8.628849636,7.367918988,4.218837287,-5.065333906,2.302585093,0,hyemalis
106539101,2.558518467,4.523176502,7.30918366,8.396599191,8.679166163,7.354202369,4.104850365,-4.646152193,2.708050201,0.693147181,hyemalis
106546611,3.94447675,4.21426207,7.92437364,8.218868391,8.768317668,7.312664677,4.364383439,-4.747715338,2.564949357,0,hyemalis
106567011,3.004857181,4.563361278,7.502077338,8.143436909,8.557517454,7.136317457,4.077672389,-4.738422189,2.397895273,0,hyemalis
106567011,2.99269737,4.567958564,7.451936496,8.158567027,8.550548785,7.22657258,4.130198005,-4.741665968,2.48490665,0,hyemalis
106584611,3.628715327,4.16416014,7.565971945,8.190020272,8.611258578,7.308128078,4.15579939,-4.600077874,2.708050201,1.098612289,oreganus
107377361,3.45096173,4.087690529,7.652195754,8.218771393,8.660153674,7.490599193,4.211239947,-4.494866876,2.995732274,1.098612289,caniceps
107391201,3.219752633,3.764392688,7.644387572,8.295218547,8.707281778,7.199055797,4.165196765,-4.20332355,2.995732274,0,hyemalis
107392841,3.156113503,4.453004714,8.050225884,8.234268118,8.832821194,7.242976734,4.1235051,-4.678027371,2.564949357,0.693147181,hyemalis
107570931,3.457767733,4.38570467,7.594081001,8.208472641,8.633259354,7.337474137,4.057298342,-4.698416816,2.63905733,0.693147181,caniceps
107578861,3.068086493,4.49154516,7.492491487,8.210282596,8.599715952,7.175963242,4.002286121,-4.69105656,2.48490665,1.386294361,caniceps
107616011,2.484472528,3.325235841,8.132943922,8.337907956,8.927627522,5.847040713,4.108177339,-3.649816138,2.197224577,0,hyemalis
107703731,3.435207461,4.02915075,7.802589385,8.092464784,8.643593958,7.082108666,4.144986138,-4.443051337,2.63905733,1.386294361,caniceps
107749431,3.36528688,4.163907072,7.803843304,8.169385698,8.692772547,7.076224723,4.195692109,-4.511275371,2.564949357,1.609437912,caniceps
107750651,3.236289461,4.064812215,7.273269875,8.333245313,8.626883137,7.180565406,4.205476052,-4.407976684,2.772588722,0.693147181,caniceps
107752861,2.906350666,3.727057958,7.603938781,8.234038865,8.652827634,7.298360524,4.328449222,-4.079484719,3.218875825,0,oreganus
107809771,3.562127749,4.432670368,7.916830167,7.853620297,8.570756634,7.153126153,4.193100174,-4.755230924,2.397895273,0,caniceps
107881271,3.337399327,4.581588761,7.912849154,8.203950033,8.754750877,7.527838814,4.330645497,-4.819788555,2.708050201,0,hyemalis
108158391,3.236346835,3.167415432,7.656685659,8.375582465,8.765856285,7.279428298,4.056235487,-3.878230895,3.401197382,1.386294361,oreganus
108162811,3.297378886,4.398111849,7.643267123,8.296774968,8.707926315,7.3765342,3.996579913,-4.668483964,2.708050201,2.079441542,hyemalis
108162811,3.36441813,4.376595245,7.638772733,8.307602607,8.713580404,7.376716698,3.994265314,-4.668666477,2.708050201,2.302585093,hyemalis
108190801,3.882651408,4.500792983,8.182006678,8.057660862,8.807940736,7.682348029,4.360827548,-4.909759314,2.772588722,0,hyemalis
108272741,2.94694211,3.959611968,7.589433432,8.222635108,8.640916581,7.086897183,4.048580307,-4.25368387,2.833213344,0.693147181,oreganus
108332791,3.505028951,7.69851878,8.6128223,3.760792036,8.6128223,7.69851878,4.411088646,-7.698519699,0,0,oreganus
110210511,3.517215192,4.376721582,7.716300153,8.156611993,8.646116028,6.893366542,4.042615157,-4.69614194,2.197224577,1.609437912,hyemalis
113956871,3.361712745,4.104828628,8.024435214,7.961217143,8.678541846,7.307984482,4.149955894,-4.474771157,2.833213344,0,oreganus
120334001,3.443795576,4.271153266,7.471539477,8.206240497,8.589377845,7.387245022,4.30478686,-4.614656338,2.772588722,0,hyemalis
120662481,2.961291784,4.208107181,8.981331701,7.950927663,9.277798603,6.632852316,4.151847081,-4.435627769,2.197224577,1.098612289,hyemalis
120993921,3.49413733,3.938340314,7.524175309,8.183549958,8.597525756,6.586688763,3.980629527,-4.389464225,2.197224577,1.098612289,caniceps
135762001,3.505028951,4.043416698,8.081087995,8.15633239,8.805576772,6.768205814,4.411088646,-4.465620701,2.302585093,0,oreganus
139400531,3.579985366,5.25071697,7.85751472,8.225056769,8.744398657,7.346112611,4.090615344,-5.400202373,1.945910149,1.791759469,dorsalis
141072861,3.255985309,4.165392933,7.893288364,8.255030661,8.77696751,6.96452561,4.083280297,-4.479619001,2.48490665,1.609437912,oreganus
141686301,3.370881348,3.755564108,7.880363699,8.203096427,8.740383525,6.955433714,3.921552437,-4.24738351,2.708050201,1.791759469,oreganus
142274581,3.452490676,4.073763855,7.850124056,8.12389066,8.682231751,7.481868642,4.262173607,-4.486136377,2.995732274,0.693147181,oreganus
143592511,2.683871346,3.399933958,7.956407128,8.236609734,8.792357045,6.165417854,4.128433482,-3.767522568,2.397895273,0.693147181,hyemalis
144188981,3.306944843,3.516036641,8.499181065,8.304086818,9.09471783,5.377627205,4.180899015,-3.991332861,1.386294361,0,caniceps
144190311,3.293286094,3.523987532,7.968923054,8.306538801,8.838846314,6.638733985,4.096558321,-4.073784634,2.564949357,1.098612289,caniceps
145648521,3.320228319,4.210851063,7.573633431,8.112896991,8.56343672,7.243185306,4.3040137,-4.535135111,2.708050201,0,oreganus
146169611,3.299162703,4.076274255,7.930434338,8.02455475,8.66435595,6.994951824,3.852125759,-4.43000249,2.564949357,1.609437912,hyemalis
146822291,2.902309955,3.603833873,7.569472689,8.303119232,8.688045721,7.082375297,3.953457252,-3.991332861,3.091042453,1.791759469,hyemalis
147288551,3.330922016,3.6630867,7.644929838,8.361368353,8.752357767,7.364376106,3.957735211,-4.186322295,3.17805383,2.302585093,hyemalis
147332391,2.725690706,4.588363068,7.873031088,8.089329985,8.672833989,7.206330189,3.997729837,-4.721423592,2.48490665,1.098612289,hyemalis
147477091,2.94735869,4.402645922,7.998146734,7.691416467,8.540544154,6.895851375,4.214426141,-4.593266319,2.302585093,0,hyemalis
147479191,4.486198945,3.884851629,7.235557345,8.105862964,8.445690908,6.601060267,4.07093478,-4.80930076,1.791759469,0.693147181,hyemalis
147661641,3.153003081,4.554140015,7.285951359,8.311441383,8.609415141,6.34344097,4.141420553,-4.734003034,1.609437912,0.693147181,hyemalis
147868511,3.376274699,3.595716438,7.167529598,8.538163294,8.757722738,7.344472931,4.092435211,-4.16641912,3.17805383,1.098612289,hyemalis
147868511,3.424165987,3.571096419,7.125210166,8.54236351,8.752640853,7.352034017,4.094419748,-4.173980218,3.17805383,1.098612289,hyemalis
147880361,3.663256349,3.883419862,7.799706793,8.181049074,8.694419229,7.27920936,4.002350896,-4.445995974,2.833213344,1.791759469,hyemalis
147939081,3.039882058,3.59943744,7.234535372,8.411300902,8.672027165,7.125819285,4.082217863,-4.034776856,3.091042453,0,oreganus
148089011,3.254447698,4.015757199,7.263259948,8.451536437,8.709857439,6.857031998,3.984573169,-4.372125335,2.48490665,1.609437912,hyemalis
148094811,3.608098627,5.997211888,7.465419847,7.559105331,8.193658347,7.155168589,4.051377942,-6.056556181,1.098612289,0,hyemalis
148176791,3.66662852,4.337895738,7.786035741,8.134469476,8.660423981,6.909628523,4.110694792,-4.712403899,2.197224577,0,hyemalis
148176961,3.559506072,4.582258184,8.383008437,8.06102221,8.921842798,7.263008379,4.424509667,-4.865113104,2.397895273,0,hyemalis
148244941,3.057290167,4.286901623,7.776574275,8.193986957,8.692865007,7.236259346,4.014047727,-4.528209145,2.708050201,1.098612289,hyemalis
148363681,2.889108334,4.502275763,7.864914788,8.078431309,8.662448956,7.154940825,4.223444189,-4.6700342,2.48490665,0,hyemalis
148478641,3.086824818,3.5949061,7.692315748,8.380393923,8.78038577,6.990409957,4.053623093,-4.045970999,2.944438979,1.098612289,hyemalis
148666291,3.224899632,3.765252433,7.804939194,8.089879285,8.643120361,7.678451217,4.271151419,-4.212715346,3.465735903,0.693147181,hyemalis
148703751,3.262715484,4.407633463,8.018380888,8.159013356,8.777125351,6.962085623,4.065707745,-4.659500509,2.302585093,1.609437912,hyemalis
148713141,2.960262094,4.357598744,7.840671176,8.104685801,8.666486647,7.046792321,4.087107262,-4.561885626,2.48490665,1.098612289,hyemalis
148783981,2.849297476,4.331281436,7.631344959,8.216787802,8.651309208,7.161751294,3.989730503,-4.522693919,2.63905733,1.609437912,hyemalis
148919291,3.098243339,2.950493488,6.587200076,8.517882712,8.645130921,7.369941977,4.176796621,-3.706380345,3.663561646,1.098612289,oreganus
148991381,3.466195356,3.963279262,7.793566707,8.252929789,8.735046621,7.307593474,4.285846311,-4.41722174,2.890371758,0,hyemalis
149145121,3.241124747,4.334971076,8.040924363,8.429328181,8.941404489,7.791391629,4.109586951,-4.61333775,3.17805383,1.386294361,hyemalis
149162471,3.444604554,4.239056604,7.58163916,8.237316832,8.647913619,7.228457562,4.249025479,-4.589400189,2.63905733,0.693147181,oreganus
149394011,3.150924078,4.116793676,8.373157623,7.850065327,8.831770774,6.982862751,4.142390408,-4.417913411,2.564949357,0.693147181,hyemalis
149394091,2.300081963,3.840944627,7.920241852,7.999194404,8.645447527,5.796943883,4.223859547,-4.005184401,1.791759469,0,hyemalis
149582971,3.523555474,4.954783217,8.15729669,7.909203819,8.727127071,6.928180184,4.365057899,-5.136420651,1.791759469,0,hyemalis
149885821,3.553077913,4.31981345,7.666796969,8.263929496,8.695265969,6.971698385,4.107311011,-4.669113258,2.302585093,1.945910149,hyemalis
150233591,3.627668723,3.81168458,7.994602726,8.082353475,8.725015288,7.160845907,3.940823194,-4.388257204,2.772588722,1.098612289,hyemalis
150390441,2.879931399,3.933674954,7.609819189,8.255324649,8.669569445,7.163504304,3.938082557,-4.219065351,2.944438979,1.386294361,hyemalis
150536321,3.398694251,4.510568089,7.990109952,8.075679368,8.719341698,7.170087491,4.238089738,-4.77219218,2.397895273,0,hyemalis
150722351,4.289317237,4.523246853,7.864914788,8.239982419,8.755734161,7.253145961,4.178944144,-5.055921457,2.197224577,0.693147181,hyemalis
151009041,3.704627811,4.463899169,7.960139907,8.17790999,8.761376994,7.463827381,4.0801095,-4.824770024,2.63905733,2.397895273,hyemalis
151051861,3.544350307,4.103979371,7.458039739,8.190102336,8.573961666,7.367550732,4.019774443,-4.534337421,2.833213344,1.386294361,hyemalis
151100881,3.638462968,3.802777639,7.940918951,8.1273942,8.724064718,7.160619431,3.942484802,-4.388030703,2.772588722,1.386294361,hyemalis
151155601,2.805828679,3.337105557,7.471106771,8.387071185,8.716619093,7.188268862,4.009150577,-3.787071458,3.401197382,0.693147181,oreganus
151163421,3.766171128,4.071149945,7.584590808,8.403043897,8.761751035,6.772317308,4.004230576,-4.575092683,2.197224577,1.609437912,hyemalis
151260911,2.920862794,4.701574044,7.604146056,8.344107604,8.726650266,7.038381414,4.095899389,-4.841156858,2.197224577,0,hyemalis
151325241,3.510360183,3.959644343,7.346833044,8.271651542,8.597795183,6.815013227,4.098645966,-4.417117914,2.397895273,1.386294361,hyemalis
